feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,response,joint_prob,feat_comb_id
1,3,3,1,1,1,1,2,1,1,18,6.7126216607014e-05,2212
2,3,3,1,1,1,1,2,1,1,19,4.58263627245264e-05,2213
3,3,3,1,1,1,1,2,1,1,23,2.12998538824876e-05,2214
1,1,1,2,1,1,1,2,1,1,10,0.000455141545580461,2215
2,1,1,2,1,1,1,2,1,1,8,0.000310720350602813,2216
3,1,1,2,1,1,1,2,1,1,9,0.000144421194977648,2217
1,2,1,2,1,1,1,2,1,1,9,0.000310720350602813,2218
2,2,1,2,1,1,1,2,1,1,13,0.000212125518349692,2219
3,2,1,2,1,1,1,2,1,1,11,9.85948322531214e-05,2220
1,3,1,2,1,1,1,2,1,1,11,0.000144421194977648,2221
2,3,1,2,1,1,1,2,1,1,12,9.85948322531214e-05,2222
3,3,1,2,1,1,1,2,1,1,16,4.58263627245264e-05,2223
1,1,2,2,1,1,1,2,1,1,12,0.000310720350602813,2224
2,1,2,2,1,1,1,2,1,1,10,0.000212125518349692,2225
3,1,2,2,1,1,1,2,1,1,11,9.85948322531214e-05,2226
1,2,2,2,1,1,1,2,1,1,11,0.000212125518349692,2227
2,2,2,2,1,1,1,2,1,1,15,0.000144815862391467,2228
3,2,2,2,1,1,1,2,1,1,13,6.73096559582247e-05,2229
1,3,2,2,1,1,1,2,1,1,13,9.85948322531214e-05,2230
2,3,2,2,1,1,1,2,1,1,14,6.73096559582247e-05,2231
3,3,2,2,1,1,1,2,1,1,18,3.12851762948968e-05,2232
1,1,3,2,1,1,1,2,1,1,16,0.000144421194977648,2233
2,1,3,2,1,1,1,2,1,1,14,9.85948322531214e-05,2234
3,1,3,2,1,1,1,2,1,1,15,4.58263627245264e-05,2235
1,2,3,2,1,1,1,2,1,1,15,9.85948322531214e-05,2236
2,2,3,2,1,1,1,2,1,1,19,6.73096559582247e-05,2237
3,2,3,2,1,1,1,2,1,1,17,3.12851762948968e-05,2238
1,3,3,2,1,1,1,2,1,1,17,4.58263627245264e-05,2239
2,3,3,2,1,1,1,2,1,1,18,3.12851762948968e-05,2240
3,3,3,2,1,1,1,2,1,1,22,1.45411864296296e-05,2241
1,1,1,3,1,1,1,2,1,1,9,0.000211547411584662,2242
2,1,1,3,1,1,1,2,1,1,7,0.000144421194977648,2243
3,1,1,3,1,1,1,2,1,1,8,6.7126216607014e-05,2244
1,2,1,3,1,1,1,2,1,1,8,0.000144421194977648,2245
2,2,1,3,1,1,1,2,1,1,12,9.85948322531214e-05,2246
3,2,1,3,1,1,1,2,1,1,10,4.58263627245264e-05,2247
1,3,1,3,1,1,1,2,1,1,10,6.7126216607014e-05,2248
2,3,1,3,1,1,1,2,1,1,11,4.58263627245264e-05,2249
3,3,1,3,1,1,1,2,1,1,15,2.12998538824876e-05,2250
1,1,2,3,1,1,1,2,1,1,12,0.000144421194977648,2251
2,1,2,3,1,1,1,2,1,1,10,9.85948322531214e-05,2252
3,1,2,3,1,1,1,2,1,1,11,4.58263627245264e-05,2253
1,2,2,3,1,1,1,2,1,1,11,9.85948322531214e-05,2254
2,2,2,3,1,1,1,2,1,1,15,6.73096559582247e-05,2255
3,2,2,3,1,1,1,2,1,1,13,3.12851762948968e-05,2256
1,3,2,3,1,1,1,2,1,1,13,4.58263627245264e-05,2257
2,3,2,3,1,1,1,2,1,1,14,3.12851762948968e-05,2258
3,3,2,3,1,1,1,2,1,1,18,1.45411864296296e-05,2259
1,1,3,3,1,1,1,2,1,1,14,6.7126216607014e-05,2260
2,1,3,3,1,1,1,2,1,1,12,4.58263627245264e-05,2261
3,1,3,3,1,1,1,2,1,1,13,2.12998538824876e-05,2262
1,2,3,3,1,1,1,2,1,1,13,4.58263627245264e-05,2263
2,2,3,3,1,1,1,2,1,1,17,3.12851762948968e-05,2264
3,2,3,3,1,1,1,2,1,1,15,1.45411864296296e-05,2265
1,3,3,3,1,1,1,2,1,1,15,2.12998538824876e-05,2266
2,3,3,3,1,1,1,2,1,1,16,1.45411864296296e-05,2267
3,3,3,3,1,1,1,2,1,1,20,6.758667452858e-06,2268
1,1,1,1,2,1,1,2,1,1,5.5,0.000455141545580461,2269
2,1,1,1,2,1,1,2,1,1,3.5,0.000310720350602813,2270
3,1,1,1,2,1,1,2,1,1,4.5,0.000144421194977648,2271
1,2,1,1,2,1,1,2,1,1,4.5,0.000310720350602813,2272
2,2,1,1,2,1,1,2,1,1,8.5,0.000212125518349692,2273
3,2,1,1,2,1,1,2,1,1,6.5,9.85948322531214e-05,2274
1,3,1,1,2,1,1,2,1,1,6.5,0.000144421194977648,2275
2,3,1,1,2,1,1,2,1,1,7.5,9.85948322531214e-05,2276
3,3,1,1,2,1,1,2,1,1,11.5,4.58263627245264e-05,2277
1,1,2,1,2,1,1,2,1,1,9.5,0.000310720350602813,2278
2,1,2,1,2,1,1,2,1,1,7.5,0.000212125518349692,2279
3,1,2,1,2,1,1,2,1,1,8.5,9.85948322531214e-05,2280
1,2,2,1,2,1,1,2,1,1,8.5,0.000212125518349692,2281
2,2,2,1,2,1,1,2,1,1,12.5,0.000144815862391467,2282
3,2,2,1,2,1,1,2,1,1,10.5,6.73096559582247e-05,2283
1,3,2,1,2,1,1,2,1,1,10.5,9.85948322531214e-05,2284
2,3,2,1,2,1,1,2,1,1,11.5,6.73096559582247e-05,2285
3,3,2,1,2,1,1,2,1,1,15.5,3.12851762948968e-05,2286
1,1,3,1,2,1,1,2,1,1,12.5,0.000144421194977648,2287
2,1,3,1,2,1,1,2,1,1,10.5,9.85948322531214e-05,2288
3,1,3,1,2,1,1,2,1,1,11.5,4.58263627245264e-05,2289
1,2,3,1,2,1,1,2,1,1,11.5,9.85948322531214e-05,2290
2,2,3,1,2,1,1,2,1,1,15.5,6.73096559582247e-05,2291
3,2,3,1,2,1,1,2,1,1,13.5,3.12851762948968e-05,2292
1,3,3,1,2,1,1,2,1,1,13.5,4.58263627245264e-05,2293
2,3,3,1,2,1,1,2,1,1,14.5,3.12851762948968e-05,2294
3,3,3,1,2,1,1,2,1,1,18.5,1.45411864296296e-05,2295
1,1,1,2,2,1,1,2,1,1,5.5,0.000310720350602813,2296
2,1,1,2,2,1,1,2,1,1,3.5,0.000212125518349692,2297
3,1,1,2,2,1,1,2,1,1,4.5,9.85948322531214e-05,2298
1,2,1,2,2,1,1,2,1,1,4.5,0.000212125518349692,2299
2,2,1,2,2,1,1,2,1,1,8.5,0.000144815862391467,2300
3,2,1,2,2,1,1,2,1,1,6.5,6.73096559582247e-05,2301
1,3,1,2,2,1,1,2,1,1,6.5,9.85948322531214e-05,2302
2,3,1,2,2,1,1,2,1,1,7.5,6.73096559582247e-05,2303
3,3,1,2,2,1,1,2,1,1,11.5,3.12851762948968e-05,2304
1,1,2,2,2,1,1,2,1,1,7.5,0.000212125518349692,2305
2,1,2,2,2,1,1,2,1,1,5.5,0.000144815862391467,2306
3,1,2,2,2,1,1,2,1,1,6.5,6.73096559582247e-05,2307
1,2,2,2,2,1,1,2,1,1,6.5,0.000144815862391467,2308
2,2,2,2,2,1,1,2,1,1,10.5,9.88642675494249e-05,2309
3,2,2,2,2,1,1,2,1,1,8.5,4.59515948420424e-05,2310
1,3,2,2,2,1,1,2,1,1,8.5,6.73096559582247e-05,2311
2,3,2,2,2,1,1,2,1,1,9.5,4.59515948420424e-05,2312
3,3,2,2,2,1,1,2,1,1,13.5,2.13580611161823e-05,2313
1,1,3,2,2,1,1,2,1,1,11.5,9.85948322531214e-05,2314
2,1,3,2,2,1,1,2,1,1,9.5,6.73096559582247e-05,2315
3,1,3,2,2,1,1,2,1,1,10.5,3.12851762948968e-05,2316
1,2,3,2,2,1,1,2,1,1,10.5,6.73096559582247e-05,2317
2,2,3,2,2,1,1,2,1,1,14.5,4.59515948420424e-05,2318
3,2,3,2,2,1,1,2,1,1,12.5,2.13580611161823e-05,2319
1,3,3,2,2,1,1,2,1,1,12.5,3.12851762948968e-05,2320
2,3,3,2,2,1,1,2,1,1,13.5,2.13580611161823e-05,2321
3,3,3,2,2,1,1,2,1,1,17.5,9.92711517871451e-06,2322
1,1,1,3,2,1,1,2,1,1,4.5,0.000144421194977648,2323
2,1,1,3,2,1,1,2,1,1,2.5,9.85948322531214e-05,2324
3,1,1,3,2,1,1,2,1,1,3.5,4.58263627245264e-05,2325
1,2,1,3,2,1,1,2,1,1,3.5,9.85948322531214e-05,2326
2,2,1,3,2,1,1,2,1,1,7.5,6.73096559582247e-05,2327
3,2,1,3,2,1,1,2,1,1,5.5,3.12851762948968e-05,2328
1,3,1,3,2,1,1,2,1,1,5.5,4.58263627245264e-05,2329
2,3,1,3,2,1,1,2,1,1,6.5,3.12851762948968e-05,2330
3,3,1,3,2,1,1,2,1,1,10.5,1.45411864296296e-05,2331
1,1,2,3,2,1,1,2,1,1,7.5,9.85948322531214e-05,2332
2,1,2,3,2,1,1,2,1,1,5.5,6.73096559582247e-05,2333
3,1,2,3,2,1,1,2,1,1,6.5,3.12851762948968e-05,2334
1,2,2,3,2,1,1,2,1,1,6.5,6.73096559582247e-05,2335
2,2,2,3,2,1,1,2,1,1,10.5,4.59515948420424e-05,2336
3,2,2,3,2,1,1,2,1,1,8.5,2.13580611161823e-05,2337
1,3,2,3,2,1,1,2,1,1,8.5,3.12851762948968e-05,2338
2,3,2,3,2,1,1,2,1,1,9.5,2.13580611161823e-05,2339
3,3,2,3,2,1,1,2,1,1,13.5,9.92711517871451e-06,2340
1,1,3,3,2,1,1,2,1,1,9.5,4.58263627245264e-05,2341
2,1,3,3,2,1,1,2,1,1,7.5,3.12851762948968e-05,2342
3,1,3,3,2,1,1,2,1,1,8.5,1.45411864296296e-05,2343
1,2,3,3,2,1,1,2,1,1,8.5,3.12851762948968e-05,2344
2,2,3,3,2,1,1,2,1,1,12.5,2.13580611161823e-05,2345
3,2,3,3,2,1,1,2,1,1,10.5,9.92711517871451e-06,2346
1,3,3,3,2,1,1,2,1,1,10.5,1.45411864296296e-05,2347
2,3,3,3,2,1,1,2,1,1,11.5,9.92711517871451e-06,2348
3,3,3,3,2,1,1,2,1,1,15.5,4.61407125091508e-06,2349
1,1,1,1,3,1,1,2,1,1,3.5,0.000211547411584662,2350
2,1,1,1,3,1,1,2,1,1,1.5,0.000144421194977648,2351
3,1,1,1,3,1,1,2,1,1,2.5,6.7126216607014e-05,2352
1,2,1,1,3,1,1,2,1,1,2.5,0.000144421194977648,2353
2,2,1,1,3,1,1,2,1,1,6.5,9.85948322531214e-05,2354
3,2,1,1,3,1,1,2,1,1,4.5,4.58263627245264e-05,2355
1,3,1,1,3,1,1,2,1,1,4.5,6.7126216607014e-05,2356
2,3,1,1,3,1,1,2,1,1,5.5,4.58263627245264e-05,2357
3,3,1,1,3,1,1,2,1,1,9.5,2.12998538824876e-05,2358
1,1,2,1,3,1,1,2,1,1,7.5,0.000144421194977648,2359
2,1,2,1,3,1,1,2,1,1,5.5,9.85948322531214e-05,2360
3,1,2,1,3,1,1,2,1,1,6.5,4.58263627245264e-05,2361
1,2,2,1,3,1,1,2,1,1,6.5,9.85948322531214e-05,2362
2,2,2,1,3,1,1,2,1,1,10.5,6.73096559582247e-05,2363
3,2,2,1,3,1,1,2,1,1,8.5,3.12851762948968e-05,2364
1,3,2,1,3,1,1,2,1,1,8.5,4.58263627245264e-05,2365
2,3,2,1,3,1,1,2,1,1,9.5,3.12851762948968e-05,2366
3,3,2,1,3,1,1,2,1,1,13.5,1.45411864296296e-05,2367
1,1,3,1,3,1,1,2,1,1,10.5,6.7126216607014e-05,2368
2,1,3,1,3,1,1,2,1,1,8.5,4.58263627245264e-05,2369
3,1,3,1,3,1,1,2,1,1,9.5,2.12998538824876e-05,2370
1,2,3,1,3,1,1,2,1,1,9.5,4.58263627245264e-05,2371
2,2,3,1,3,1,1,2,1,1,13.5,3.12851762948968e-05,2372
3,2,3,1,3,1,1,2,1,1,11.5,1.45411864296296e-05,2373
1,3,3,1,3,1,1,2,1,1,11.5,2.12998538824876e-05,2374
2,3,3,1,3,1,1,2,1,1,12.5,1.45411864296296e-05,2375
3,3,3,1,3,1,1,2,1,1,16.5,6.758667452858e-06,2376
1,1,1,2,3,1,1,2,1,1,3.5,0.000144421194977648,2377
2,1,1,2,3,1,1,2,1,1,1.5,9.85948322531214e-05,2378
3,1,1,2,3,1,1,2,1,1,2.5,4.58263627245264e-05,2379
1,2,1,2,3,1,1,2,1,1,2.5,9.85948322531214e-05,2380
2,2,1,2,3,1,1,2,1,1,6.5,6.73096559582247e-05,2381
3,2,1,2,3,1,1,2,1,1,4.5,3.12851762948968e-05,2382
1,3,1,2,3,1,1,2,1,1,4.5,4.58263627245264e-05,2383
2,3,1,2,3,1,1,2,1,1,5.5,3.12851762948968e-05,2384
3,3,1,2,3,1,1,2,1,1,9.5,1.45411864296296e-05,2385
1,1,2,2,3,1,1,2,1,1,5.5,9.85948322531214e-05,2386
2,1,2,2,3,1,1,2,1,1,3.5,6.73096559582247e-05,2387
3,1,2,2,3,1,1,2,1,1,4.5,3.12851762948968e-05,2388
1,2,2,2,3,1,1,2,1,1,4.5,6.73096559582247e-05,2389
2,2,2,2,3,1,1,2,1,1,8.5,4.59515948420424e-05,2390
3,2,2,2,3,1,1,2,1,1,6.5,2.13580611161823e-05,2391
1,3,2,2,3,1,1,2,1,1,6.5,3.12851762948968e-05,2392
2,3,2,2,3,1,1,2,1,1,7.5,2.13580611161823e-05,2393
3,3,2,2,3,1,1,2,1,1,11.5,9.92711517871451e-06,2394
1,1,3,2,3,1,1,2,1,1,9.5,4.58263627245264e-05,2395
2,1,3,2,3,1,1,2,1,1,7.5,3.12851762948968e-05,2396
3,1,3,2,3,1,1,2,1,1,8.5,1.45411864296296e-05,2397
1,2,3,2,3,1,1,2,1,1,8.5,3.12851762948968e-05,2398
2,2,3,2,3,1,1,2,1,1,12.5,2.13580611161823e-05,2399
3,2,3,2,3,1,1,2,1,1,10.5,9.92711517871451e-06,2400
1,3,3,2,3,1,1,2,1,1,10.5,1.45411864296296e-05,2401
2,3,3,2,3,1,1,2,1,1,11.5,9.92711517871451e-06,2402
3,3,3,2,3,1,1,2,1,1,15.5,4.61407125091508e-06,2403
1,1,1,3,3,1,1,2,1,1,2.5,6.7126216607014e-05,2404
2,1,1,3,3,1,1,2,1,1,0.5,4.58263627245264e-05,2405
3,1,1,3,3,1,1,2,1,1,1.5,2.12998538824876e-05,2406
1,2,1,3,3,1,1,2,1,1,1.5,4.58263627245264e-05,2407
2,2,1,3,3,1,1,2,1,1,5.5,3.12851762948968e-05,2408
3,2,1,3,3,1,1,2,1,1,3.5,1.45411864296296e-05,2409
1,3,1,3,3,1,1,2,1,1,3.5,2.12998538824876e-05,2410
2,3,1,3,3,1,1,2,1,1,4.5,1.45411864296296e-05,2411
3,3,1,3,3,1,1,2,1,1,8.5,6.758667452858e-06,2412
1,1,2,3,3,1,1,2,1,1,5.5,4.58263627245264e-05,2413
2,1,2,3,3,1,1,2,1,1,3.5,3.12851762948968e-05,2414
3,1,2,3,3,1,1,2,1,1,4.5,1.45411864296296e-05,2415
1,2,2,3,3,1,1,2,1,1,4.5,3.12851762948968e-05,2416
2,2,2,3,3,1,1,2,1,1,8.5,2.13580611161823e-05,2417
3,2,2,3,3,1,1,2,1,1,6.5,9.92711517871451e-06,2418
1,3,2,3,3,1,1,2,1,1,6.5,1.45411864296296e-05,2419
2,3,2,3,3,1,1,2,1,1,7.5,9.92711517871451e-06,2420
3,3,2,3,3,1,1,2,1,1,11.5,4.61407125091508e-06,2421
1,1,3,3,3,1,1,2,1,1,7.5,2.12998538824876e-05,2422
2,1,3,3,3,1,1,2,1,1,5.5,1.45411864296296e-05,2423
3,1,3,3,3,1,1,2,1,1,6.5,6.758667452858e-06,2424
1,2,3,3,3,1,1,2,1,1,6.5,1.45411864296296e-05,2425
2,2,3,3,3,1,1,2,1,1,10.5,9.92711517871451e-06,2426
3,2,3,3,3,1,1,2,1,1,8.5,4.61407125091508e-06,2427
1,3,3,3,3,1,1,2,1,1,8.5,6.758667452858e-06,2428
2,3,3,3,3,1,1,2,1,1,9.5,4.61407125091508e-06,2429
3,3,3,3,3,1,1,2,1,1,13.5,2.14459620194292e-06,2430
1,1,1,1,1,2,1,2,1,1,4.5,0.000455141545580461,2431
2,1,1,1,1,2,1,2,1,1,2.5,0.000310720350602813,2432
3,1,1,1,1,2,1,2,1,1,3.5,0.000144421194977648,2433
1,2,1,1,1,2,1,2,1,1,3.5,0.000310720350602813,2434
2,2,1,1,1,2,1,2,1,1,7.5,0.000212125518349692,2435
3,2,1,1,1,2,1,2,1,1,5.5,9.85948322531214e-05,2436
1,3,1,1,1,2,1,2,1,1,5.5,0.000144421194977648,2437
2,3,1,1,1,2,1,2,1,1,6.5,9.85948322531214e-05,2438
3,3,1,1,1,2,1,2,1,1,10.5,4.58263627245264e-05,2439
1,1,2,1,1,2,1,2,1,1,8.5,0.000310720350602813,2440
2,1,2,1,1,2,1,2,1,1,6.5,0.000212125518349692,2441
3,1,2,1,1,2,1,2,1,1,7.5,9.85948322531214e-05,2442
1,2,2,1,1,2,1,2,1,1,7.5,0.000212125518349692,2443
2,2,2,1,1,2,1,2,1,1,11.5,0.000144815862391467,2444
3,2,2,1,1,2,1,2,1,1,9.5,6.73096559582247e-05,2445
1,3,2,1,1,2,1,2,1,1,9.5,9.85948322531214e-05,2446
2,3,2,1,1,2,1,2,1,1,10.5,6.73096559582247e-05,2447
3,3,2,1,1,2,1,2,1,1,14.5,3.12851762948968e-05,2448
1,1,3,1,1,2,1,2,1,1,11.5,0.000144421194977648,2449
2,1,3,1,1,2,1,2,1,1,9.5,9.85948322531214e-05,2450
3,1,3,1,1,2,1,2,1,1,10.5,4.58263627245264e-05,2451
1,2,3,1,1,2,1,2,1,1,10.5,9.85948322531214e-05,2452
2,2,3,1,1,2,1,2,1,1,14.5,6.73096559582247e-05,2453
3,2,3,1,1,2,1,2,1,1,12.5,3.12851762948968e-05,2454
1,3,3,1,1,2,1,2,1,1,12.5,4.58263627245264e-05,2455
2,3,3,1,1,2,1,2,1,1,13.5,3.12851762948968e-05,2456
3,3,3,1,1,2,1,2,1,1,17.5,1.45411864296296e-05,2457
1,1,1,2,1,2,1,2,1,1,4.5,0.000310720350602813,2458
2,1,1,2,1,2,1,2,1,1,2.5,0.000212125518349692,2459
3,1,1,2,1,2,1,2,1,1,3.5,9.85948322531214e-05,2460
1,2,1,2,1,2,1,2,1,1,3.5,0.000212125518349692,2461
2,2,1,2,1,2,1,2,1,1,7.5,0.000144815862391467,2462
3,2,1,2,1,2,1,2,1,1,5.5,6.73096559582247e-05,2463
1,3,1,2,1,2,1,2,1,1,5.5,9.85948322531214e-05,2464
2,3,1,2,1,2,1,2,1,1,6.5,6.73096559582247e-05,2465
3,3,1,2,1,2,1,2,1,1,10.5,3.12851762948968e-05,2466
1,1,2,2,1,2,1,2,1,1,6.5,0.000212125518349692,2467
2,1,2,2,1,2,1,2,1,1,4.5,0.000144815862391467,2468
3,1,2,2,1,2,1,2,1,1,5.5,6.73096559582247e-05,2469
1,2,2,2,1,2,1,2,1,1,5.5,0.000144815862391467,2470
2,2,2,2,1,2,1,2,1,1,9.5,9.88642675494249e-05,2471
3,2,2,2,1,2,1,2,1,1,7.5,4.59515948420424e-05,2472
1,3,2,2,1,2,1,2,1,1,7.5,6.73096559582247e-05,2473
2,3,2,2,1,2,1,2,1,1,8.5,4.59515948420424e-05,2474
3,3,2,2,1,2,1,2,1,1,12.5,2.13580611161823e-05,2475
1,1,3,2,1,2,1,2,1,1,10.5,9.85948322531214e-05,2476
2,1,3,2,1,2,1,2,1,1,8.5,6.73096559582247e-05,2477
3,1,3,2,1,2,1,2,1,1,9.5,3.12851762948968e-05,2478
1,2,3,2,1,2,1,2,1,1,9.5,6.73096559582247e-05,2479
2,2,3,2,1,2,1,2,1,1,13.5,4.59515948420424e-05,2480
3,2,3,2,1,2,1,2,1,1,11.5,2.13580611161823e-05,2481
1,3,3,2,1,2,1,2,1,1,11.5,3.12851762948968e-05,2482
2,3,3,2,1,2,1,2,1,1,12.5,2.13580611161823e-05,2483
3,3,3,2,1,2,1,2,1,1,16.5,9.92711517871451e-06,2484
1,1,1,3,1,2,1,2,1,1,3.5,0.000144421194977648,2485
2,1,1,3,1,2,1,2,1,1,1.5,9.85948322531214e-05,2486
3,1,1,3,1,2,1,2,1,1,2.5,4.58263627245264e-05,2487
1,2,1,3,1,2,1,2,1,1,2.5,9.85948322531214e-05,2488
2,2,1,3,1,2,1,2,1,1,6.5,6.73096559582247e-05,2489
3,2,1,3,1,2,1,2,1,1,4.5,3.12851762948968e-05,2490
1,3,1,3,1,2,1,2,1,1,4.5,4.58263627245264e-05,2491
2,3,1,3,1,2,1,2,1,1,5.5,3.12851762948968e-05,2492
3,3,1,3,1,2,1,2,1,1,9.5,1.45411864296296e-05,2493
1,1,2,3,1,2,1,2,1,1,6.5,9.85948322531214e-05,2494
2,1,2,3,1,2,1,2,1,1,4.5,6.73096559582247e-05,2495
3,1,2,3,1,2,1,2,1,1,5.5,3.12851762948968e-05,2496
1,2,2,3,1,2,1,2,1,1,5.5,6.73096559582247e-05,2497
2,2,2,3,1,2,1,2,1,1,9.5,4.59515948420424e-05,2498
3,2,2,3,1,2,1,2,1,1,7.5,2.13580611161823e-05,2499
1,3,2,3,1,2,1,2,1,1,7.5,3.12851762948968e-05,2500
2,3,2,3,1,2,1,2,1,1,8.5,2.13580611161823e-05,2501
3,3,2,3,1,2,1,2,1,1,12.5,9.92711517871451e-06,2502
1,1,3,3,1,2,1,2,1,1,8.5,4.58263627245264e-05,2503
2,1,3,3,1,2,1,2,1,1,6.5,3.12851762948968e-05,2504
3,1,3,3,1,2,1,2,1,1,7.5,1.45411864296296e-05,2505
1,2,3,3,1,2,1,2,1,1,7.5,3.12851762948968e-05,2506
2,2,3,3,1,2,1,2,1,1,11.5,2.13580611161823e-05,2507
3,2,3,3,1,2,1,2,1,1,9.5,9.92711517871451e-06,2508
1,3,3,3,1,2,1,2,1,1,9.5,1.45411864296296e-05,2509
2,3,3,3,1,2,1,2,1,1,10.5,9.92711517871451e-06,2510
3,3,3,3,1,2,1,2,1,1,14.5,4.61407125091508e-06,2511
1,1,1,1,2,2,1,2,1,1,5,0.000310720350602813,2512
2,1,1,1,2,2,1,2,1,1,3,0.000212125518349692,2513
3,1,1,1,2,2,1,2,1,1,4,9.85948322531214e-05,2514
1,2,1,1,2,2,1,2,1,1,4,0.000212125518349692,2515
2,2,1,1,2,2,1,2,1,1,8,0.000144815862391467,2516
3,2,1,1,2,2,1,2,1,1,6,6.73096559582247e-05,2517
1,3,1,1,2,2,1,2,1,1,6,9.85948322531214e-05,2518
2,3,1,1,2,2,1,2,1,1,7,6.73096559582247e-05,2519
3,3,1,1,2,2,1,2,1,1,11,3.12851762948968e-05,2520
1,1,2,1,2,2,1,2,1,1,9,0.000212125518349692,2521
2,1,2,1,2,2,1,2,1,1,7,0.000144815862391467,2522
3,1,2,1,2,2,1,2,1,1,8,6.73096559582247e-05,2523
1,2,2,1,2,2,1,2,1,1,8,0.000144815862391467,2524
2,2,2,1,2,2,1,2,1,1,12,9.88642675494249e-05,2525
3,2,2,1,2,2,1,2,1,1,10,4.59515948420424e-05,2526
1,3,2,1,2,2,1,2,1,1,10,6.73096559582247e-05,2527
2,3,2,1,2,2,1,2,1,1,11,4.59515948420424e-05,2528
3,3,2,1,2,2,1,2,1,1,15,2.13580611161823e-05,2529
1,1,3,1,2,2,1,2,1,1,12,9.85948322531214e-05,2530
2,1,3,1,2,2,1,2,1,1,10,6.73096559582247e-05,2531
3,1,3,1,2,2,1,2,1,1,11,3.12851762948968e-05,2532
1,2,3,1,2,2,1,2,1,1,11,6.73096559582247e-05,2533
2,2,3,1,2,2,1,2,1,1,15,4.59515948420424e-05,2534
3,2,3,1,2,2,1,2,1,1,13,2.13580611161823e-05,2535
1,3,3,1,2,2,1,2,1,1,13,3.12851762948968e-05,2536
2,3,3,1,2,2,1,2,1,1,14,2.13580611161823e-05,2537
3,3,3,1,2,2,1,2,1,1,18,9.92711517871451e-06,2538
1,1,1,2,2,2,1,2,1,1,5,0.000212125518349692,2539
2,1,1,2,2,2,1,2,1,1,3,0.000144815862391467,2540
3,1,1,2,2,2,1,2,1,1,4,6.73096559582247e-05,2541
1,2,1,2,2,2,1,2,1,1,4,0.000144815862391467,2542
2,2,1,2,2,2,1,2,1,1,8,9.88642675494249e-05,2543
3,2,1,2,2,2,1,2,1,1,6,4.59515948420424e-05,2544
1,3,1,2,2,2,1,2,1,1,6,6.73096559582247e-05,2545
2,3,1,2,2,2,1,2,1,1,7,4.59515948420424e-05,2546
3,3,1,2,2,2,1,2,1,1,11,2.13580611161823e-05,2547
1,1,2,2,2,2,1,2,1,1,7,0.000144815862391467,2548
2,1,2,2,2,2,1,2,1,1,5,9.88642675494249e-05,2549
3,1,2,2,2,2,1,2,1,1,6,4.59515948420424e-05,2550
1,2,2,2,2,2,1,2,1,1,6,9.88642675494249e-05,2551
2,2,2,2,2,2,1,2,1,1,10,6.74935966038219e-05,2552
3,2,2,2,2,2,1,2,1,1,8,3.1370670945603e-05,2553
1,3,2,2,2,2,1,2,1,1,8,4.59515948420424e-05,2554
2,3,2,2,2,2,1,2,1,1,9,3.1370670945603e-05,2555
3,3,2,2,2,2,1,2,1,1,13,1.45809238964393e-05,2556
1,1,3,2,2,2,1,2,1,1,11,6.73096559582247e-05,2557
2,1,3,2,2,2,1,2,1,1,9,4.59515948420424e-05,2558
3,1,3,2,2,2,1,2,1,1,10,2.13580611161823e-05,2559
1,2,3,2,2,2,1,2,1,1,10,4.59515948420424e-05,2560
2,2,3,2,2,2,1,2,1,1,14,3.1370670945603e-05,2561
3,2,3,2,2,2,1,2,1,1,12,1.45809238964393e-05,2562
1,3,3,2,2,2,1,2,1,1,12,2.13580611161823e-05,2563
2,3,3,2,2,2,1,2,1,1,13,1.45809238964393e-05,2564
3,3,3,2,2,2,1,2,1,1,17,6.77713721974296e-06,2565
1,1,1,3,2,2,1,2,1,1,4,9.85948322531214e-05,2566
2,1,1,3,2,2,1,2,1,1,2,6.73096559582247e-05,2567
3,1,1,3,2,2,1,2,1,1,3,3.12851762948968e-05,2568
1,2,1,3,2,2,1,2,1,1,3,6.73096559582247e-05,2569
2,2,1,3,2,2,1,2,1,1,7,4.59515948420424e-05,2570
3,2,1,3,2,2,1,2,1,1,5,2.13580611161823e-05,2571
1,3,1,3,2,2,1,2,1,1,5,3.12851762948968e-05,2572
2,3,1,3,2,2,1,2,1,1,6,2.13580611161823e-05,2573
3,3,1,3,2,2,1,2,1,1,10,9.92711517871451e-06,2574
1,1,2,3,2,2,1,2,1,1,7,6.73096559582247e-05,2575
2,1,2,3,2,2,1,2,1,1,5,4.59515948420424e-05,2576
3,1,2,3,2,2,1,2,1,1,6,2.13580611161823e-05,2577
1,2,2,3,2,2,1,2,1,1,6,4.59515948420424e-05,2578
2,2,2,3,2,2,1,2,1,1,10,3.1370670945603e-05,2579
3,2,2,3,2,2,1,2,1,1,8,1.45809238964393e-05,2580
1,3,2,3,2,2,1,2,1,1,8,2.13580611161823e-05,2581
2,3,2,3,2,2,1,2,1,1,9,1.45809238964393e-05,2582
3,3,2,3,2,2,1,2,1,1,13,6.77713721974296e-06,2583
1,1,3,3,2,2,1,2,1,1,9,3.12851762948968e-05,2584
2,1,3,3,2,2,1,2,1,1,7,2.13580611161823e-05,2585
3,1,3,3,2,2,1,2,1,1,8,9.92711517871451e-06,2586
1,2,3,3,2,2,1,2,1,1,8,2.13580611161823e-05,2587
2,2,3,3,2,2,1,2,1,1,12,1.45809238964393e-05,2588
