rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_full,0.959661171523393,0.973969948331624,0.955482051947957,0.963037723934325,0.213759627427898,0.106815855744743,0.0877333800951551,0.136102954422599,0.0530161135447887,0.0691733246561876,0.0602988413670088,0.0608294265226617,0.0434216287883922,0.058140083344342,0.0462489116648912,0.0499550711008634,0.0933510380048611,0.170359159990494,0.145551416719972,0.150174745581045,0.0978873720450553,0.159514857533296,1256.742,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,cZGbK,2019-01-17T23:02:49.235045Z
empirical_independence,0,0,0,0,9.52133449556154,2.92088783345347,2.14083788694435,4.86102007198645,1.31427003576799,2.65744092779601,1.35448384315731,1.7753982689071,0.382056959601987,0.646765643246218,0.349181769295081,0.78598651701045,Inf,Inf,Inf,Inf,Inf,Inf,3.60399999999936,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,cZGbK,2019-01-17T23:02:49.235045Z
Gaussian,0.670770034788177,0.713003253974121,0.704369413319154,0.696047567360484,0.627094617549458,0.870050507042943,0.601059229608992,0.699401451400464,0.432697078154835,0.76267689903345,0.400426853202323,0.531933610130202,0.277903105296595,0.47457936550928,0.285487731573875,0.392446978801748,,,,,,,2.93099999999686,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,cZGbK,2019-01-17T23:02:49.235045Z
copula,0.465610797074242,0.520331232685898,0.539856118413491,0.508599382724543,2.34048982383654,1.1914564254244,0.826372860539064,1.4527730366,0.702331716843262,1.27469141404596,0.623257453136616,0.866760194675279,0.406806443724501,0.612616683974025,0.366405419466919,0.555011033243112,,,,,,,8.43000000000029,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,cZGbK,2019-01-17T23:02:49.235045Z
empirical_sigma.01,0.871462434043847,0.894015850027484,0.8875064395902,0.88432824122051,0.112887865040977,0.371868008560445,0.2551170607738,0.246624311458408,0.0916263436178924,0.135798974633661,0.0722835484058934,0.0999029555524824,0.0705495208246983,0.113997079064989,0.103400070881368,0.100993990166101,0.1,0.1,0.1,0.1,0.1,0.1,3.79899999999907,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1244,Doi73,2019-01-17T23:02:10.533515Z
empirical_AIC_each_k,0.868737912963566,0.891851590487206,0.905036857503785,0.888542120318186,0.138461228278877,0.296309354036882,0.25920535232832,0.231325311548026,0.0935684832783024,0.138572070671956,0.0610192519678039,0.0977199353060209,0.0595405836845838,0.0958589517000973,0.0705893197502044,0.0829489401450169,0.203308632510249,0.203308632510249,0.203308632510249,0.123483226996751,0.123483226996751,0.123483226996751,1800.737,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1244,Doi73,2019-01-17T23:02:10.533515Z
empirical_AIC_full,0.849089450973075,0.87524790651926,0.894576703580321,0.872971353690885,0.158239476858315,0.390288858959392,0.251634082986369,0.266720806268025,0.10757463561604,0.159846603312669,0.0677404992970326,0.11172057940858,0.0668358731933607,0.0948781400362349,0.0665605718908879,0.0857541082115741,0.165248974772891,0.2712262052484,0.168516774586225,0.129345162741807,0.103747761278937,0.153499673000611,1113.088,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1244,Doi73,2019-01-17T23:02:10.533515Z
empirical_independence,0,0,0,0,1.27537168478423,7.17896847654355,1.71555207646335,3.38996407926371,0.712837083356226,1.28131399524247,0.642557210764542,0.878902763121079,0.370100719294295,0.590739900897991,0.324847030915481,0.527165341421875,Inf,Inf,Inf,Inf,Inf,Inf,3.41900000000169,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1244,Doi73,2019-01-17T23:02:10.533515Z
Gaussian,0.624949396552517,0.667932993294385,0.548823408826386,0.613901932891096,0.285109270932739,1.24978149831185,0.736365192204797,0.757085320483129,0.267349978272496,0.42548210305018,0.289906771986771,0.327579617769816,0.224377244296066,0.305373465761028,0.191851131074353,0.25421704685921,,,,,,,2.97499999999855,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1244,Doi73,2019-01-17T23:02:10.533515Z
copula,0.528057687321529,0.543728965717202,0.427015858849686,0.499600837296139,0.368291456413586,2.43659135544506,0.639833205275824,1.14823867237816,0.336417981682113,0.584626461850305,0.368175091549863,0.429739845027427,0.25101584256224,0.331606582056647,0.220222432887089,0.292460530203113,,,,,,,8.49399999999878,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1244,Doi73,2019-01-17T23:02:10.533515Z
empirical_sigma.01,0.95478181129313,0.973892920134238,0.946867257461189,0.958513996296186,0.299796753723071,0.0860413450734402,0.0872876845221393,0.15770859443955,0.0612090875804644,0.0690677148160527,0.0686430682067802,0.0663066235344324,0.0412321285313882,0.0652369133760004,0.0442094317017835,0.0513053044178517,0.1,0.1,0.1,0.1,0.1,0.1,3.15300000000207,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,F9as5,2019-01-17T22:57:45.843189Z
empirical_AIC_each_k,0.949383062428267,0.971532802344901,0.95020428422062,0.957040049664596,0.509221362457462,0.0993633797670866,0.0672203309819824,0.22526835773551,0.068517042665453,0.0753115361566374,0.0643319081854773,0.0693868290025226,0.0425105348842507,0.06048317952147,0.0458538958361077,0.0502624278669014,0.156012452554192,0.156012452554192,0.156012452554192,0.144638682082683,0.144638682082683,0.144638682082683,1784.651,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,F9as5,2019-01-17T22:57:45.843189Z
empirical_AIC_full,0.950489982415018,0.972290796221729,0.951815069696661,0.958198616111136,0.5214310932552,0.0875778487667764,0.0684224265847652,0.225810456202247,0.0670186729971579,0.0733062216907425,0.0622509078076487,0.0675252674985164,0.044719143996234,0.0607758324083574,0.0424042964875188,0.0500107234813178,0.158214296321692,0.173631745972614,0.139969808573273,0.166368202770203,0.107777077396977,0.18326133268847,1469.696,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,F9as5,2019-01-17T22:57:45.843189Z
empirical_independence,0,0,0,0,7.90429913194903,4.11215221192564,2.26578695324643,4.76074609904037,1.35363864256609,2.64555496712715,1.29191652692573,1.76370337887299,0.32865288446645,0.571409293120638,0.3441249817816,0.757528990833445,Inf,Inf,Inf,Inf,Inf,Inf,3.28800000000047,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,F9as5,2019-01-17T22:57:45.843189Z
Gaussian,0.661059392604716,0.672518823282531,0.63242731526659,0.655335177051279,1.34317895086942,1.01718584109071,0.751541147628639,1.03730197986292,0.458803103705078,0.866369453705545,0.474873226253554,0.600015261221392,0.272276601518225,0.465122736695517,0.26585155495516,0.393970105577661,,,,,,,2.8489999999947,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,F9as5,2019-01-17T22:57:45.843189Z
copula,0.505988197931724,0.508120944287391,0.470016597053644,0.494708579757586,1.15310207118425,1.16326162522079,0.929875404815885,1.08207970040698,0.668713465163329,1.30129307906631,0.684694317262736,0.884900287164124,0.395597193982038,0.673038574566765,0.388182384933589,0.581994069544762,,,,,,,7.67000000000553,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,F9as5,2019-01-17T22:57:45.843189Z
empirical_sigma.01,0.944139406304078,0.962407659627632,0.954047499567852,0.953531521833187,0.0838312815478934,0.161721540478586,0.177125504702141,0.140892775576207,0.0704989880165087,0.0978899983853536,0.0617804544366554,0.0767231469461725,0.062181221935711,0.0886427817681915,0.0627744170324817,0.0736485544520602,0.1,0.1,0.1,0.1,0.1,0.1,3.42299999999887,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,50eW2,2019-01-17T23:10:45.405727Z
empirical_AIC_each_k,0.942212263699202,0.961707326348079,0.955957648581774,0.953292412876351,0.109507487004504,0.159147737154898,0.13761978964491,0.135425004601437,0.0729311426790026,0.0997136577512144,0.059212370588942,0.077285723673053,0.0487353980608262,0.0798447846626971,0.0545271708622829,0.0645408955114695,0.149886949219134,0.149886949219134,0.149886949219134,0.131137206222362,0.131137206222362,0.131137206222362,1706.454,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,50eW2,2019-01-17T23:10:45.405727Z
empirical_AIC_full,0.943377498321649,0.961339075057816,0.959585715276061,0.954767429551842,0.111949362273351,0.156859274448212,0.120047335341259,0.129618657354274,0.0714605557007921,0.100672579644667,0.054334646700326,0.0754892606819284,0.0461149475159457,0.0722086530395364,0.0505101915920586,0.0603528796608436,0.103337263314081,0.18785794842745,0.149283951094705,0.192967045150334,0.099031327300494,0.177482429904439,1757.551,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,50eW2,2019-01-17T23:10:45.405727Z
empirical_independence,0,0,0,0,2.74736630882801,3.45086308654811,3.81966913510213,3.33929951015941,1.26205225100668,2.60398787135125,1.34444162680284,1.73682724972026,0.394516631665114,0.707545803966028,0.375119768634498,0.801410713869629,Inf,Inf,Inf,Inf,Inf,Inf,3.11000000000058,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,50eW2,2019-01-17T23:10:45.405727Z
Gaussian,0.628901196466445,0.699126776617449,0.716515838779443,0.681514603954446,1.11280555505832,1.06415332783267,1.00962580002424,1.06219489430508,0.468346080345408,0.78347022450252,0.381127906884204,0.544314737244044,0.309577687272069,0.488070121355583,0.258023689474425,0.40325484591117,,,,,,,3.08000000000175,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,50eW2,2019-01-17T23:10:45.405727Z
copula,0.43866459184574,0.51475668261454,0.558361526332413,0.503927600264231,1.37808394730563,1.41558028303267,1.53989106467011,1.44451843166947,0.708434615430836,1.26356771312599,0.593757147996374,0.855253158851065,0.389099178128053,0.586792057652655,0.374985138899153,0.544547370546511,,,,,,,8.43100000000413,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,50eW2,2019-01-17T23:10:45.405727Z
empirical_sigma.01,0.940231355049798,0.957689167721293,0.951760607339624,0.949893710036905,0.616915376179494,0.129444868437871,0.142245232778421,0.296201825798596,0.0769038824124475,0.105629294901177,0.0587756025453037,0.080436259952976,0.0705793192832988,0.113113246215818,0.085737787769765,0.0932363050666754,0.1,0.1,0.1,0.1,0.1,0.1,3.04400000000169,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,PiH4r,2019-01-17T23:53:18.385315Z
empirical_AIC_each_k,0.942815109681074,0.958315320264174,0.958347814765904,0.953159414903717,0.649355172299695,0.118385387036613,0.162480135427432,0.310073564921247,0.0735793840486016,0.104066100606879,0.0507496498079559,0.0761317114878122,0.0641446984992254,0.115307547775579,0.0777074698713816,0.0907888672793511,0.135258186042829,0.135258186042829,0.135258186042829,0.145445096248148,0.145445096248148,0.145445096248148,1651.756,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,PiH4r,2019-01-17T23:53:18.385315Z
empirical_AIC_full,0.937460178578886,0.952976183620282,0.956489486858726,0.948975283019298,0.61115217589719,0.135669822777032,0.154902390062059,0.300574796245427,0.0804695350994165,0.117395293362067,0.0530138645181225,0.0836262309932021,0.0565783382251249,0.109700003309084,0.0767675840090404,0.0877145867711724,0.116369350533808,0.174012045893853,0.118984686236317,0.190576402529613,0.096618080134561,0.188516788216751,1189.951,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,PiH4r,2019-01-17T23:53:18.385315Z
empirical_independence,0,0,0,0,9.53094668702892,3.4500366993873,4.00772517857866,5.6629028549983,1.28669275464623,2.49650714042646,1.21841506088408,1.66720498531892,0.453216589365386,0.831974169822014,0.433968666775494,0.839851867672566,Inf,Inf,Inf,Inf,Inf,Inf,3.76000000000204,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,PiH4r,2019-01-17T23:53:18.385315Z
Gaussian,0.688505234470177,0.705724831803643,0.635662850167095,0.676630972146972,4.00658332259422,0.998837605443748,1.62351594575847,2.20964562459881,0.400798057917449,0.734660058652402,0.443913870595991,0.526457329055281,0.322473025201527,0.557952082926482,0.311647706455627,0.437861742131489,,,,,,,3.40499999999884,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,PiH4r,2019-01-17T23:53:18.385315Z
copula,0.530060272051359,0.522154620445458,0.446028904495285,0.499414598997367,5.78589670074753,1.31605425090607,2.28599454180321,3.1293151644856,0.604668043071937,1.19294440207771,0.674966726057398,0.824193057069013,0.417545659369156,0.655367339323695,0.403329619754283,0.568191856721046,,,,,,,9.05800000000454,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,PiH4r,2019-01-17T23:53:18.385315Z
empirical_sigma.01,0.971042695912063,0.98464527325372,0.970827839694487,0.97550526962009,0.0411382957326209,0.0741743181971722,0.0416112958499254,0.0523079699265728,0.0699729120996689,0.0753356235432167,0.0726366702806548,0.0726484019745135,0.0636015811762276,0.0890107693716572,0.0784677716680963,0.0774993715206826,0.1,0.1,0.1,0.1,0.1,0.1,3.27300000000105,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1240,thhcn,2019-01-17T23:44:24.631873Z
empirical_AIC_each_k,0.973319247963249,0.984302923910364,0.971365674447282,0.976329282106965,0.0367983530196143,0.0705929337764329,0.0414662386189587,0.0496191751383353,0.0644718137900967,0.0770153083515153,0.0712974987830662,0.0709282069748927,0.0639161319553069,0.0806327153383484,0.065554859512387,0.0703892118950131,0.0658166255118684,0.0658166255118684,0.0658166255118684,0.109881627323714,0.109881627323714,0.109881627323714,1566.723,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1240,thhcn,2019-01-17T23:44:24.631873Z
empirical_AIC_full,0.956626740139028,0.966727326134203,0.95990192945248,0.96108533190857,0.0470678166971748,0.197454797425778,0.0477685762783112,0.0974303968004212,0.104807867835744,0.163247296682577,0.0998414343931957,0.122632199637172,0.17140778510856,0.302059505958381,0.139042237872994,0.217188247003096,0.0886707274063434,0.00771920544943306,0.0685037674292127,0.191671001949507,0.0678165218861143,0.274221803305139,1835.57700000001,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1240,thhcn,2019-01-17T23:44:24.631873Z
empirical_independence,0,0,0,0,1.35865087597449,2.96290712166676,1.37414787557013,1.89856862440379,2.41641666251725,4.90634739308973,2.48993113708236,3.27089839756311,0.394753859628309,0.701802973757632,0.391470662957467,1.26812393297069,Inf,Inf,Inf,Inf,Inf,Inf,3.55599999999686,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1240,thhcn,2019-01-17T23:44:24.631873Z
Gaussian,0.774830967448941,0.779962444894777,0.762027752041224,0.772273721461647,0.259128299382571,0.876249241052254,0.300730320545476,0.478702620326767,0.544102202139269,1.07958068487235,0.592534509954039,0.738739132321886,0.447815843107158,0.833530246001181,0.428114313045666,0.644825018357191,,,,,,,3.01499999999942,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1240,thhcn,2019-01-17T23:44:24.631873Z
copula,0.460799371374976,0.49762000263709,0.505076111714965,0.487831828575677,0.618740490615141,1.08017112943335,0.640327344213935,0.779746321420808,1.30293338344928,2.46485079040194,1.23232639992678,1.66670352459267,0.713958029328569,1.1967444695432,0.770380190904949,1.07698888135595,,,,,,,8.62400000000343,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1240,thhcn,2019-01-17T23:44:24.631873Z
empirical_sigma.01,0.976502356823602,0.987370803495005,0.971198293034912,0.97835715111784,0.0774956197054182,0.134890625436261,0.0313908991761215,0.0812590481059335,0.0590030299645531,0.0627542032248989,0.070854631071906,0.064203954753786,0.0414260683863496,0.0561477404682406,0.0480420029824982,0.0489977735701094,0.1,0.1,0.1,0.1,0.1,0.1,3.40699999999924,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,BoNQO,2019-01-17T23:54:36.536927Z
empirical_AIC_each_k,0.978212976096747,0.987564098552452,0.973531621017346,0.979769565222182,0.0648100392169839,0.0711322505485282,0.0303201910820534,0.0554208269491885,0.0547076323592014,0.0617937242813185,0.0651144472152497,0.0605386012852565,0.03923900616802,0.0564669961607279,0.0411639488003766,0.0463193037484402,0.0632677231718732,0.0632677231718732,0.0632677231718732,0.140952654065623,0.140952654065623,0.140952654065623,1376.889,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,BoNQO,2019-01-17T23:54:36.536927Z
empirical_AIC_full,0.967457088818386,0.975224602620871,0.966353987041539,0.969678559493599,0.0891336441301885,0.199920411376301,0.0368120584592588,0.108622037988583,0.0817158703606175,0.123108411646978,0.082772032855623,0.0958654382877394,0.0743422368069706,0.132155913098209,0.0754887047371999,0.0993581748140928,0.0952286540958392,0.00505612894666468,0.0861783229016031,0.229058481629413,0.0718193210417541,0.246450084270077,1597.406,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,BoNQO,2019-01-17T23:54:36.536927Z
empirical_independence,0,0,0,0,2.22500816619814,6.51746106468524,1.26148853051808,3.33465258713382,2.51101906355524,4.96897828773832,2.46008443727976,3.31336059619111,0.32111014279707,0.55775318598116,0.326047310417178,1.24414403503543,Inf,Inf,Inf,Inf,Inf,Inf,3.8070000000007,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,BoNQO,2019-01-17T23:54:36.536927Z
Gaussian,0.730122455377889,0.743352302694587,0.729855164017037,0.734443307363171,0.45632662681924,2.88622599040116,0.317643647252407,1.22006542149093,0.6776676593716,1.27527683550863,0.66457910681318,0.872507867231138,0.405293688845514,0.782635823644263,0.405575317739473,0.626953223891282,,,,,,,3.25,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,BoNQO,2019-01-17T23:54:36.536927Z
copula,0.450793062408269,0.45512983073577,0.432869442126762,0.446264111756933,0.892796851608268,1.58935417978037,0.679110580518102,1.05375387063558,1.37906909012963,2.70744804071026,1.39518905932974,1.82723539672321,0.774704337113285,1.33312530730724,0.766517226478061,1.17065292682974,,,,,,,8.52199999999721,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,BoNQO,2019-01-17T23:54:36.536927Z
empirical_sigma.01,0.974242378238387,0.985201314175817,0.979304674638447,0.97958278901755,0.120427897029929,0.0491248943275509,0.0535562283444175,0.0743696732339658,0.0629303031172102,0.0733134638976816,0.0519634913679636,0.0627357527942851,0.0500565295553171,0.0626849440883869,0.0497696033799266,0.0550187517667771,0.1,0.1,0.1,0.1,0.1,0.1,3.35900000000402,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,ncHBE,2019-01-18T00:11:09.341851Z
empirical_AIC_each_k,0.975507294291526,0.985210751362757,0.980231276350603,0.980316440668295,0.122164239487751,0.0515218899325502,0.0512610042297418,0.0749823778833475,0.0598398954942327,0.073266711579787,0.0496369050867641,0.0609145040535946,0.0494760456309283,0.0601903280867085,0.0483921934096507,0.0536598650224626,0.083741773956703,0.083741773956703,0.083741773956703,0.104452798065191,0.104452798065191,0.104452798065191,1188.645,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,ncHBE,2019-01-18T00:11:09.341851Z
empirical_AIC_full,0.976554242727983,0.985970686196718,0.98332205569504,0.981948994873247,0.0828252519958553,0.0476036045492467,0.0419062910657546,0.0574450492036189,0.0572820202732953,0.0695019546496058,0.0418763271311601,0.0562201006846871,0.0457380828413579,0.059806107998747,0.0459472686687035,0.0520013329165639,0.0658444717665174,0.0948569147126091,0.088533147369185,0.26422267194307,0.0725178942032146,0.253183966134711,1482.596,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,ncHBE,2019-01-18T00:11:09.341851Z
empirical_independence,0,0,0,0,2.17217958609503,2.94881427130575,2.33189376658009,2.48429587466029,2.44317211036137,4.95405232388106,2.51088061966399,3.30270168463547,0.231756524093187,0.375687534171515,0.267836501525956,1.20709349044108,Inf,Inf,Inf,Inf,Inf,Inf,3.45400000000518,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,ncHBE,2019-01-18T00:11:09.341851Z
Gaussian,0.744162511956132,0.772558150052318,0.776147490410525,0.764289384139658,0.406569775411688,0.827499547924622,0.408929599730762,0.547666307689024,0.62505501557369,1.12675882528112,0.562066927991361,0.771293589615391,0.450493033435321,0.797681376552067,0.394741804388832,0.627312334555311,,,,,,,3.19499999999971,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,ncHBE,2019-01-18T00:11:09.341851Z
copula,0.420216466387966,0.473352972623095,0.515320260076896,0.469629899695986,1.01725181664608,1.0741731665671,1.04016483767096,1.04386327362805,1.41651095936769,2.60903692984161,1.21697296571671,1.747506951642,0.778313133586428,1.15033141220096,0.715438319789872,1.08958821114209,,,,,,,8.00699999999779,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,ncHBE,2019-01-18T00:11:09.341851Z
empirical_sigma.01,0.97314420371579,0.981429790372523,0.974053536684001,0.976209176924104,0.0495362929311225,0.117928979420054,0.0806177052228908,0.0826943258580223,0.0650334069069818,0.0902453040723996,0.0633675162685067,0.072882075749296,0.0451256038672691,0.0925262356656429,0.0740572211534986,0.0740032711790992,0.1,0.1,0.1,0.1,0.1,0.1,3.6359999999986,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1242,8HyKp,2019-01-17T23:47:55.509947Z
empirical_AIC_each_k,0.908055081561242,0.949718782739471,0.92475124065992,0.927508368320211,0.296041008664559,0.314580355777627,0.179548679613325,0.26339001468517,0.222651796676481,0.24435070103316,0.183775604543656,0.216926034084432,0.268972908867967,0.392209742008081,0.207809808626753,0.299693306691194,0.00355085897813716,0.00355085897813716,0.00355085897813716,0.113428401626428,0.113428401626428,0.113428401626428,2419.487,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1242,8HyKp,2019-01-17T23:47:55.509947Z
empirical_AIC_full,0.974907598421443,0.984426170653281,0.974878651958161,0.978070807010961,0.0354132196015667,0.105597872201423,0.0736754646560469,0.0715621854863454,0.0607632089870714,0.0756838502720372,0.0613523859240771,0.0659331483943952,0.0427495723447843,0.0932446594602634,0.0703718169039067,0.0719120841515581,0.0578932557030721,0.116838607053666,0.0877885689028552,0.227509384239605,0.0694567737572645,0.149063548792065,1713.36,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1242,8HyKp,2019-01-17T23:47:55.509947Z
empirical_independence,0,0,0,0,2.12652664235165,3.01823741740577,2.49403174999558,2.54626526991766,2.42157805409096,4.85968149432564,2.44224099048727,3.24116684630129,0.429454926469454,0.775209728892631,0.414112683768352,1.27713363216095,Inf,Inf,Inf,Inf,Inf,Inf,3.29099999999744,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1242,8HyKp,2019-01-17T23:47:55.509947Z
