none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
-1.75026732027374,1.50787132799149,0.692943812846549,0.347378767189419,1,2,3,0.1,1,0,61,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026751885152,-0.476348447684973,-2.18232157881794,-0.330032995309417,2,3,1,0.1,1,0,62,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502675327991,0.0192524132120138,0.175027355330777,-0.0545712745496145,2,1,3,0.1,1,0,63,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026741100232,-0.58584979816052,-2.3290970442867,-1.359337227761,1,3,2,0.1,1,0,64,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739328912,1.63354462334862,0.665288135107163,-2.46867471068726,1,2,3,0.1,1,0,65,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026736233566,1.64875215248399,0.975789397004976,-1.89286780840902,1,2,3,0.1,1,0,66,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026736664701,-1.56411081437811,-0.914752027252331,1.3879944583721,3,2,1,0.1,1,0,67,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502673330789,1.53290102454364,-0.457324404283875,0.0324606743236796,1,3,2,0.1,1,0,68,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026745455282,0.421187628252162,2.39003234252949,-0.971895156458611,2,1,3,0.1,1,0,69,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026747496335,0.399643356490532,0.939137112949983,-0.735319640608163,2,1,3,0.1,1,0,70,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026757154275,-2.40459047420149,1.58754352751475,-1.6989391044055,3,1,2,0.1,1,0,71,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740859362,0.662020561055553,-0.0151732656716355,-2.62800648809289,1,2,3,0.1,1,0,72,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740834497,0.519390667888433,0.118155526641575,1.55112286481309,2,3,1,0.1,1,0,73,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026746417816,-2.51702025766875,0.758505782723945,-0.105692657760152,3,1,2,0.1,1,0,74,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502675498833,0.286270586633541,-10.5089760095624,0.688936865262352,2,3,1,0.1,1,0,75,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740535978,0.401773487840207,1.4007483779139,-0.224718568125385,2,1,3,0.1,1,0,76,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.7502673811409,1.87533243837192,0.386188941087561,-2.16661919875677,1,2,3,0.1,1,0,77,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026732407101,1.42908339258502,1.28606826443965,-0.282808429277928,1,2,3,0.1,1,0,78,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026752434817,-1.03872107845963,1.09545952919027,-0.790175311197557,3,1,2,0.1,1,0,79,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026746289892,0.751871562105255,0.876867691188234,-0.692969735864957,2,1,3,0.1,1,0,80,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026750805294,-0.258422804325318,-0.661434811142571,-0.318612771703091,1,3,2,0.1,1,0,81,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739032757,-1.55950849891721,0.387760647176022,1.83602247200034,3,2,1,0.1,1,0,82,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026750011844,0.277301265159295,-1.31417016317774,0.120409943903927,1,3,2,0.1,1,0,83,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026751486547,0.315732767760544,0.56417557098702,-3.04959130391831,2,1,3,0.1,1,0,84,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740303973,-0.677958589034687,1.09910608503463,2.51751428417378,3,2,1,0.1,1,0,85,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026736459878,-0.00963842736432788,1.38336243453584,1.10063784703191,3,1,2,0.1,1,0,86,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026745988877,-0.662824878342679,-1.25900152780286,2.81513385765922,2,3,1,0.1,1,0,87,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026742444112,0.728831312284947,0.797693373304936,-0.496795927171703,2,1,3,0.1,1,0,88,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026740860173,0.859818596870274,-3.43773504156698,2.25438154383273,2,3,1,0.1,1,0,89,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026747547184,1.01695767342899,0.375163945867184,0.463370740027192,1,3,2,0.1,1,0,90,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026757025067,-3.5225814652504,0.043940501798839,-0.883773644381353,3,1,2,0.1,1,0,91,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026749521462,-2.10392601959818,1.91812211177043,-0.781981796860232,3,1,2,0.1,1,0,92,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026747704921,0.628376205760847,2.09802549409363,-1.94417174966881,2,1,3,0.1,1,0,93,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026742491757,0.516424454431234,-0.0436662934803971,1.14701903730315,2,3,1,0.1,1,0,94,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739617193,-0.176613718538793,1.44030732858755,2.28448190084354,3,2,1,0.1,1,0,95,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026726637092,0.478454691464961,2.70862096138304,2.39427972369607,3,1,2,0.1,1,0,96,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026756387283,-2.04308088487624,-1.32020182615644,0.0971386089993198,3,2,1,0.1,1,0,97,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026751990976,0.0316790461620514,0.743642277135473,0.130457676296233,3,1,2,0.1,1,0,98,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739493162,1.31465683356318,1.66589462041918,0.215431958272342,2,1,3,0.1,1,0,99,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.75026739265929,-3.4715312693144,1.18429154201751,1.77351456320113,3,2,1,0.1,1,0,100,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:04:46.462496Z
-1.83893178801765,1.53487236841615,-5.50365937058068,-0.730805163069575,1,3,2,0.3,1,0,1,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.838931734228,-1.30830575937185,-1.51531782481322,1.00419380437225,2,3,1,0.3,1,0,2,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893129397275,0.338777738180945,0.936659474522479,0.0505263462641626,2,1,3,0.3,1,0,3,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893148328375,-3.47174567056016,1.77551022343943,1.73897223284299,3,1,2,0.3,1,0,4,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389314505791,-0.56248422542363,0.331937249763157,2.9271137821218,3,2,1,0.3,1,0,5,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893120759762,2.16265863518856,0.223895227672229,-0.197818453509351,1,2,3,0.3,1,0,6,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893183825571,-3.80652228825218,0.869397515890523,-1.34252737932974,3,1,2,0.3,1,0,7,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893110451702,1.52901318298884,-1.20436426968101,2.94157155042705,2,3,1,0.3,1,0,8,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893123415597,2.19186519493113,1.3342121636946,1.09047365689257,1,2,3,0.3,1,0,9,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389317146555,0.130276733020539,-2.68996721031111,-0.0404745842200951,1,3,2,0.3,1,0,10,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893146474478,1.33042038768285,0.25335831480177,-1.19008534815726,1,2,3,0.3,1,0,11,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893144521505,-1.67996406714139,4.04814085901726,0.337852138913377,3,1,2,0.3,1,0,12,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893113705548,1.31860681307301,1.08215882774314,2.20180396329901,2,3,1,0.3,1,0,13,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893119242832,0.608338627389121,1.4313310848465,0.486226107120714,2,1,3,0.3,1,0,14,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893157391686,0.946348188367525,-2.25168490303225,0.83235390318184,1,3,2,0.3,1,0,15,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893166249802,1.02059850182811,1.35285958847018,-3.43731049312292,2,1,3,0.3,1,0,16,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893133438301,-1.56222067770503,0.977118544239019,2.04164721683953,3,2,1,0.3,1,0,17,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893129475545,2.26806181642163,-0.238897627066779,-0.931247187677455,1,2,3,0.3,1,0,18,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893136265546,1.13657018916491,1.54848379618172,-1.39573065114446,2,1,3,0.3,1,0,19,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893194630168,-3.29031134351121,-2.39789883845804,0.55315391669346,3,2,1,0.3,1,0,20,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893139304894,0.732365035044319,0.472746382343388,1.38055314119927,2,3,1,0.3,1,0,21,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893173798956,-0.665518559209115,0.508431180415495,-1.08921361601175,2,1,3,0.3,1,0,22,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893174673467,-3.36926059283239,2.10079009928918,-1.07797843260139,3,1,2,0.3,1,0,23,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893164060577,-1.92053470196112,-0.226403770473912,1.46704456198718,3,2,1,0.3,1,0,24,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893152792986,-1.19894301318292,1.33308375853364,0.574049095722876,3,1,2,0.3,1,0,25,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893123426555,1.28519919041819,-0.441589655435837,0.857518629680857,1,3,2,0.3,1,0,26,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893133985833,1.98862657565141,2.53723554997839,0.234028476773579,2,1,3,0.3,1,0,27,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893170873475,-0.744578752209261,0.7231891370287,-0.942667620242031,2,1,3,0.3,1,0,28,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893125053149,1.92124837047068,-0.378048013820698,0.868477002137562,1,3,2,0.3,1,0,29,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893167083332,-1.93774546069528,1.77938354756405,-0.329533568324626,3,1,2,0.3,1,0,30,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893145871485,1.69181962027486,1.80519365196429,-0.971117292027123,2,1,3,0.3,1,0,31,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893155473403,3.26460808393698,0.717704528952049,-1.27450515510086,1,2,3,0.3,1,0,32,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893133294308,1.50377224659156,0.0380366892665701,0.458817408465726,1,3,2,0.3,1,0,33,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893144910954,0.0627442048184047,0.49698312615241,0.261826692388445,3,1,2,0.3,1,0,34,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893181818385,-1.94935653751312,2.49118230668056,-1.08806903993191,3,1,2,0.3,1,0,35,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893163518967,-0.138309229822852,1.7504803258072,-0.328278881481956,2,1,3,0.3,1,0,36,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893147544287,1.20630172509581,-0.316843484093682,0.662697989867241,1,3,2,0.3,1,0,37,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893171868795,-1.27478638516947,-3.21574206082939,1.01379226065695,2,3,1,0.3,1,0,38,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893183014549,-0.993703398811473,-5.97636384790945,1.7196127038463,2,3,1,0.3,1,0,39,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893145105402,1.28811192047713,-3.6860323854267,3.47980229016289,2,3,1,0.3,1,0,40,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893158207858,0.332244361891864,-0.0873291374042351,0.16054069438056,1,3,2,0.3,1,0,41,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893163131384,2.13652253205271,-1.36193963937939,-1.33489377247444,1,3,2,0.3,1,0,42,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893125213902,-1.63891773338587,-2.8539875076886,1.5472599741938,2,3,1,0.3,1,0,43,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893135863298,1.75218962021846,1.89355073371547,-0.94604404894724,2,1,3,0.3,1,0,44,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893199687781,-4.05764246738469,-1.91492017021039,2.05111270774076,3,2,1,0.3,1,0,45,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893180566132,1.27744712820809,-0.726264329731986,-1.85327266887543,1,2,3,0.3,1,0,46,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389316831252,-2.15675441786966,1.81025604573831,0.0888385895060037,3,1,2,0.3,1,0,47,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893148236535,-0.579075227930405,2.2208309059675,3.00604536779598,3,2,1,0.3,1,0,48,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893157666101,0.938820638585716,-0.56787628436569,0.638515025933401,1,3,2,0.3,1,0,49,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389315530821,-0.146603161392339,0.576708138726794,-0.452826086400483,2,1,3,0.3,1,0,50,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893146720064,0.392040686899279,-0.38942325572089,1.1482796011613,2,3,1,0.3,1,0,51,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893148058143,-2.43469078784424,1.43001420814943,2.37007604337507,3,2,1,0.3,1,0,52,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893133046952,1.23069962307918,-2.84226669540639,-0.363008901841846,1,3,2,0.3,1,0,53,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893215437335,-7.7917724785273,-3.26363146637787,-0.656878344503678,3,2,1,0.3,1,0,54,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893165390367,-3.19427750269869,0.130309157242547,1.59236853722104,3,2,1,0.3,1,0,55,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893147643597,0.526736591045808,1.50857428566421,0.271435713532141,2,1,3,0.3,1,0,56,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893178828738,-0.626942864081619,-4.47544548350385,-0.0117299587913142,2,3,1,0.3,1,0,57,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389313858206,1.46895824947817,0.972767554768631,0.522872290381612,1,2,3,0.3,1,0,58,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893197408886,-1.37006159872934,-6.9525173202399,-1.62410968592079,1,3,2,0.3,1,0,59,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893140131229,1.85589492027892,-0.535962790071904,1.75639722262759,1,3,2,0.3,1,0,60,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893108673066,2.56775743963335,-1.80854600092464,0.444008554906266,1,3,2,0.3,1,0,61,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389318554421,-2.34529924646711,-3.44734029869972,-0.799804748576158,2,3,1,0.3,1,0,62,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893183495628,-1.85565955088655,-0.31631771822009,-1.09106138495679,3,1,2,0.3,1,0,63,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389313623822,-2.05424610344524,0.609682398619,-1.13782247915989,3,1,2,0.3,1,0,64,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893130145896,2.10014408521526,1.1718255350696,-1.71452388246343,1,2,3,0.3,1,0,65,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893122378427,2.34270228424576,0.591875863066831,-1.12262360287857,1,2,3,0.3,1,0,66,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893137399059,-0.562001349461044,2.2102880347225,1.69701140880207,3,1,2,0.3,1,0,67,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.8389311470976,1.63443428835489,2.52059133182405,0.731280529466129,2,1,3,0.3,1,0,68,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893140714426,-1.32345971137338,1.95002158854941,-1.17783459913329,3,1,2,0.3,1,0,69,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893158109327,-0.18451867711509,0.691622225735108,-0.750295824721148,2,1,3,0.3,1,0,70,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
-1.83893188748464,-1.64390020429054,1.95043610301689,-2.38102062786553,2,1,3,0.3,1,0,71,AR-experiment_lm_diff_corr,A,100,2021-02-13T17:17:17.297066Z
