none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
16.6475999830424,3.3450298321774,3.34502983168657,1.66234033952733,1,2,3,0.9,1,96,experiment_lm1,A,100,19,2.15930723974096e-07
16.6475999830424,5.3450298317705,1.34502983200626,1.66234033961427,1,3,2,0.9,1,97,experiment_lm1,A,100,21,3.1715854973862e-07
16.6475999830424,5.34502983168086,0.345029832109125,1.66234033960088,1,3,2,0.9,1,98,experiment_lm1,A,100,20,6.82362556179626e-07
16.6475999830424,5.34502983127104,1.34502983200838,-0.337659659888491,1,2,3,0.9,1,99,experiment_lm1,A,100,22,1.46809429687367e-06
16.6475999830424,5.34502983186014,2.34502983190322,1.66234033962766,1,2,3,0.9,1,100,experiment_lm1,A,100,12,1.47413636286669e-07
18.1398500037371,0.58648801386895,-0.00104357425345203,1.2747055596372,2,3,1,0,1,1,experiment_lm2,A,100,20.5,3.12851762948968e-05
18.1398500037371,2.58648801339172,-0.00104357413854839,0.274705559999492,1,3,2,0,1,2,experiment_lm2,A,100,28,1.45411864296296e-05
18.1398500037371,2.58648801425936,5.498956425293,1.77470555970023,2,1,3,0,1,3,experiment_lm2,A,100,22,9.99521105918246e-07
18.1398500037371,1.58648801377437,2.9989564254955,0.274705559982793,2,1,3,0,1,4,experiment_lm2,A,100,28,6.758667452858e-06
18.1398500037371,1.58648801381919,3.498956425444,0.274705559989484,2,1,3,0,1,5,experiment_lm2,A,100,22,1.45411864296296e-05
18.1398500037371,2.5864880141345,5.49895642529366,1.27470555982454,2,1,3,0,1,6,experiment_lm2,A,100,23,1.46409329194354e-06
18.1398500037371,-3.41351198597086,-0.501043574428175,0.274705559651668,3,2,1,0,1,7,experiment_lm2,A,100,23,0.000455141545580461
18.1398500037371,-3.41351198583639,0.998956425417304,0.274705559671768,3,1,2,0,1,8,experiment_lm2,A,100,23.5,6.73096559582247e-05
18.1398500037371,-3.41351198664001,-1.0010435743738,-2.22529443973353,3,1,2,0,1,9,experiment_lm2,A,100,20.5,0.000144421194977648
18.1398500037371,-1.41351198566036,5.49895642506738,0.274705559845694,3,1,2,0,1,10,experiment_lm2,A,100,20,1.45809238964393e-05
18.1398500037371,-0.4135119859278,0.998956425586716,1.27470555959373,3,2,1,0,1,11,experiment_lm2,A,100,20,4.61407125091508e-06
18.1398500037371,-0.413511986212756,1.99895642548537,-0.225294440019999,3,1,2,0,1,12,experiment_lm2,A,100,16.5,9.95424352974966e-06
18.1398500037371,-1.41351198591977,3.99895642522247,-0.225294440050083,3,1,2,0,1,13,experiment_lm2,A,100,17,4.62668036668967e-06
18.1398500037371,-0.413511985802939,0.998956425586092,1.77470555946943,3,2,1,0,1,14,experiment_lm2,A,100,26,1.46409329194354e-06
18.1398500037371,-0.41351198558843,1.99895642548251,2.27470555935855,3,2,1,0,1,15,experiment_lm2,A,100,21.5,2.1504568530533e-06
18.1398500037371,0.586488012905165,-1.00104357414636,-2.22529443950612,1,2,3,0,1,16,experiment_lm2,A,100,22.5,3.12851762948968e-05
18.1398500037371,0.586488014083383,0.998956425642976,1.77470555952628,3,2,1,0,1,17,experiment_lm2,A,100,11.5,9.99521105918246e-07
18.1398500037371,0.586488014073748,-0.501043574203049,2.27470555938194,2,3,1,0,1,18,experiment_lm2,A,100,25.5,1.45411864296296e-05
18.1398500037371,0.586488013779193,-1.00104357415043,1.27470555962382,2,3,1,0,1,19,experiment_lm2,A,100,19,4.61407125091508e-06
18.1398500037371,-2.41351198548583,1.99895642536935,1.77470555936911,3,1,2,0,1,20,experiment_lm2,A,100,17.5,2.14459620194292e-06
18.1398500037371,-2.41351198543141,3.99895642516388,1.27470555952018,3,1,2,0,1,21,experiment_lm2,A,100,28,2.14459620194292e-06
18.1398500037371,-0.41351198588289,1.49895642553519,1.27470555960043,3,1,2,0,1,22,experiment_lm2,A,100,23,1.45411864296296e-05
18.1398500037371,-0.413511985946909,-2.00104357410541,2.274705559305,2,3,1,0,1,23,experiment_lm2,A,100,22,3.12851762948968e-05
18.1398500037371,-0.413511986391955,-0.00104357430858215,-0.225294440046772,3,1,2,0,1,24,experiment_lm2,A,100,25,3.1370670945603e-05
18.1398500037371,-0.413511985908512,3.99895642527874,0.274705559882472,3,1,2,0,1,25,experiment_lm2,A,100,19.5,3.14997795897154e-06
18.1398500037371,-0.413511985812499,-0.501043574259903,2.27470555932508,2,3,1,0,1,26,experiment_lm2,A,100,27.5,3.12851762948968e-05
18.1398500037371,1.58648801391524,-1.00104357409472,2.2747055594321,2,3,1,0,1,27,experiment_lm2,A,100,23,3.14997795897154e-06
18.1398500037371,1.58648801388002,-0.00104357419717438,1.77470555956976,2,3,1,0,1,28,experiment_lm2,A,100,18.5,9.99521105918246e-07
18.1398500037371,0.586488013619131,-0.0010435742523045,0.274705559885804,1,3,2,0,1,29,experiment_lm2,A,100,21.5,9.92711517871451e-06
18.1398500037371,1.58648801388002,-0.00104357419715218,1.77470555956976,2,3,1,0,1,30,experiment_lm2,A,100,22,9.99521105918246e-07
18.1398500037371,-0.413511986266624,-0.00104357430911328,0.274705559828927,3,2,1,0,1,31,experiment_lm2,A,100,21,1.45411864296296e-05
18.1398500037371,-0.41351198590805,3.99895642527875,0.274705559882492,3,1,2,0,1,32,experiment_lm2,A,100,22,3.14997795897154e-06
18.1398500037371,-1.41351198632261,-0.50104357431389,-0.22529444011032,3,2,1,0,1,33,experiment_lm2,A,100,24.5,0.000212125518349692
18.1398500037371,-1.41351198595761,-2.00104357416168,1.77470555937242,2,3,1,0,1,34,experiment_lm2,A,100,26.5,2.13580611161823e-05
18.1398500037371,-1.41351198633221,-2.00104357415995,0.274705559745321,2,3,1,0,1,35,experiment_lm2,A,100,16,0.000144815862391467
18.1398500037371,-1.41351198615292,-0.00104357436601177,0.274705559772096,3,2,1,0,1,36,experiment_lm2,A,100,27,4.59515948420424e-05
18.1398500037371,-1.4135119857783,-0.00104357436771529,1.77470555939919,3,2,1,0,1,37,experiment_lm2,A,100,22.5,3.14997795897154e-06
18.1398500037371,-0.413511985882433,1.49895642553512,1.27470555960044,3,1,2,0,1,38,experiment_lm2,A,100,20.5,3.12851762948968e-05
18.1398500037371,0.586488013315543,-2.00104357404566,-0.225294440016687,1,3,2,0,1,39,experiment_lm2,A,100,18,3.1370670945603e-05
18.1398500037371,0.586488014218404,2.49895642548837,1.77470555954636,3,1,2,0,1,40,experiment_lm2,A,100,19.5,2.1504568530533e-06
18.1398500037371,0.586488014029517,-1.00104357415155,2.27470555937525,2,3,1,0,1,41,experiment_lm2,A,100,22.5,6.77713721974296e-06
18.1398500037371,0.586488014487333,5.49895642517937,1.77470555958653,3,1,2,0,1,42,experiment_lm2,A,100,20.5,3.1715854973862e-07
18.1398500037371,0.586488014253589,1.4989564255909,2.2747055594087,3,2,1,0,1,43,experiment_lm2,A,100,21,6.77713721974296e-06
18.1398500037371,0.586488014119125,-0.00104357425460044,2.27470555938863,2,3,1,0,1,44,experiment_lm2,A,100,29,2.1504568530533e-06
18.1398500037371,0.586488013494786,-0.00104357425172719,-0.225294439989917,1,2,3,0,1,45,experiment_lm2,A,100,22,3.1370670945603e-05
18.1398500037371,0.58648801379894,1.99895642554166,0.274705559912555,2,1,3,0,1,46,experiment_lm2,A,100,21,1.45809238964393e-05
18.1398500037371,0.586488014522518,4.49895642528182,2.27470555944887,3,1,2,0,1,47,experiment_lm2,A,100,15.5,3.14997795897154e-06
