correlation,pre_grouped,standardized,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,test_id,model_type,grouping,No_test_obs,MAD,MDR
0.7,1,0,0.606083044962678,1.40398469316361,-0.385587442541052,-0.617995454388876,0.401283029908406,2,1,4,5,3,82,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.264057450146122,-0.799970998614643,-0.541265200509306,-0.127774960863084,0.207343563728973,1,5,4,3,2,83,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,-1.18731486037314,-0.55519172991763,-0.750558095777454,0.836988897125038,1.86374064531254,5,3,4,2,1,84,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,2.12155880941742,1.42992157461293,0.384324483473239,-0.10286099122708,0.269507120003847,1,2,3,5,4,85,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.609671375776352,0.243504437787774,0.0780505183110234,1.16061198751468,0.277738761371001,2,4,5,1,3,86,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,4.64466675629858,-0.15220008410769,-0.00899257006656251,-2.56730336546206,1.04834470342732,1,4,3,5,2,87,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.181717950054391,0.268016901708031,1.02946325660315,-0.114150521323531,-1.09535469782706,3,2,1,4,5,88,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,2.63623985115969,-0.964905444550717,1.01080107386747,-0.048267237459443,-0.612446910170688,1,5,2,3,4,89,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.478765195848139,-0.758789522620816,0.345306118508071,-0.560178355410248,0.524659370249334,2,5,3,4,1,90,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,-3.19474372148477,-1.15968230761123,2.86930981936369,-0.770524754278989,-1.32364472839659,5,3,1,2,4,91,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,-0.657130505333035,0.249420504133802,-1.55801853761675,-0.0783181684850244,0.259654772728451,4,2,5,3,1,92,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,1.03196544178542,-0.235680234174207,0.12898285216097,1.21307226484818,1.60076699003201,3,5,4,2,1,93,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.132991614141401,-1.71185330184643,-0.663028957905807,-0.47526870896664,0.161583968696393,2,5,4,3,1,94,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.28611438383965,0.35979939507478,-0.585486536137628,0.0581659872641915,-1.13165048077166,2,1,4,3,5,95,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,-2.49122128403371,2.70104851683238,-1.47428584565869,0.709360246195861,-2.08985995758329,5,1,3,2,4,96,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,-0.0621038236799765,-1.58462368627034,1.89544716431215,0.202095670284702,-2.54679579862924,3,4,1,2,5,97,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.0975652201362541,-0.982554911755266,-0.813991825576135,-1.43415293852998,-0.440352251972521,1,4,3,5,2,98,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,0.491195260326194,0.771259879677997,0.430549357856138,1.09782674619257,0.114237380908981,3,2,4,1,5,99,experiment3,B,100,6.20468959922106,11.6
0.7,1,0,2.49302463410199,0.325017436016081,-0.697540723274103,0.225029711979578,0.178384226253323,1,2,5,3,4,100,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.520327269069004,-0.46164756538967,0.207237355373115,-0.675350012446985,-0.562156693967499,2,3,1,5,4,1,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.523287427274294,-0.346816005619291,0.910742970824449,-1.23624572708863,-0.0500612435351592,2,4,1,5,3,2,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.289439328296209,2.5959626273762,-0.753999268026378,1.40849996488233,0.328797221821086,3,1,5,2,4,3,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.210880674558825,-0.112533473717465,-0.895441366909153,-0.0475566017176789,-0.701333375313541,1,3,5,2,4,4,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.706238963052834,0.688073323024669,-0.328367183386591,-0.497564189821275,-0.131495687698782,1,2,4,5,3,5,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.650753331493856,-0.0290671204367891,1.36049597425783,0.876772722315029,1.58530821145298,3,5,2,4,1,6,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.16955162543776,0.319054249587699,-0.554915398116912,-0.602143627306745,-0.383942552102931,5,1,3,4,2,7,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-2.67929436928806,0.355936100720269,-0.202686691280311,0.695381718688551,-0.804517049153503,5,2,3,1,4,8,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.525839818791438,-0.598998893464258,-0.682552562389689,0.958773076162131,0.882558463238723,3,4,5,1,2,9,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.166293365971006,-1.24769391970933,-0.409943745849752,-0.619396854858655,-0.0333736500260272,1,5,3,4,2,10,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.181728089795229,-1.5053480399368,1.42647937846554,-0.18301199624756,1.45518648940678,3,5,2,4,1,11,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.0784239751272124,1.20393421784783,-0.00427768535691295,-0.321413564138521,0.874163440502764,3,1,4,5,2,12,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.1592362337153,1.86214445210099,-1.71584684238487,0.653805816026127,0.923488416932029,4,1,5,3,2,13,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.788244287740894,0.775008105582361,-0.256603927043103,0.468973123295171,-0.0183063044819238,1,2,5,3,4,14,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.156279138351693,-1.03106736734929,-0.200793516727422,-0.420356039676267,-0.908691062611018,1,5,2,3,4,15,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.06575926743309,0.244588111791714,-0.311095161218809,0.786206244217583,0.110122280278391,5,2,4,1,3,16,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.470034488980481,0.595307802887658,-0.199130277746953,0.224013973371514,-1.37763084393822,4,1,3,2,5,17,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.52820615808813,0.494717082980586,0.737274692208573,0.702445719483912,0.642935866191789,1,5,2,3,4,18,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.01802872979495,-0.196045325560734,1.36403880639051,1.13803978969646,-0.330284345308666,2,4,1,3,5,19,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.657281619170547,-1.13189827876729,2.26429103528286,-1.07674691507987,-0.750042638393785,2,5,1,4,3,20,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.224932297313163,-1.10434594186865,0.196898599806235,0.0623410240899852,-0.15363684281584,3,5,1,2,4,21,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.737682615631508,-1.16131964986887,-0.594703014593905,0.42995842425851,0.24187474392303,3,5,4,1,2,22,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.783495815239178,0.31435631599155,-0.383942609299377,-0.00238284511653798,0.0939304485919181,5,1,4,3,2,23,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.229877519182152,0.500353529963156,0.479889042513516,-1.42318413250692,-1.41870767374055,3,1,2,5,4,24,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.330558017374317,0.348969418937562,-0.87267713332362,0.495821832150947,-0.17317725920031,1,3,5,2,4,25,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.22954424380137,0.662319310104652,0.179646934907095,1.07979065969502,-0.782549197005611,3,2,4,1,5,26,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.490814883314422,1.32754545775178,0.431791376742162,0.0785834588315413,1.45377559806787,3,2,4,5,1,27,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.3598966059321,0.528002836891492,-0.17686519129535,-0.317268810170422,-1.97907136138204,4,1,2,3,5,28,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.160883498185913,-1.45720380327246,0.68692128398282,1.46841579337293,-0.338391215340047,3,5,2,1,4,29,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.581111204478543,0.334824889611814,0.282418717750439,0.294587982953108,-0.971338570122605,4,1,3,2,5,30,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.0981969917849605,0.908065367744586,0.133210408017139,0.779054743386992,0.923558234551916,4,2,5,3,1,31,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.748824332383854,-2.4277118657654,-0.265811137768616,0.971024692199576,1.21420011972414,2,5,4,3,1,32,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.180368357502134,-0.0271071970620592,0.127707021441539,0.700192016861706,-0.95922444709552,2,4,3,1,5,33,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.0436057927321134,-0.631674801371199,0.485169640831908,-0.533791612218768,-0.0161451221401937,2,5,1,4,3,34,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.760204837409257,0.403409799499083,-0.263728685592953,-0.146247934518218,-0.494031001719432,5,1,3,2,4,35,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.174567458841699,-0.813316801940608,-1.23025019719829,1.71441095352758,-0.534607453665755,2,4,5,1,3,36,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.0715758543982445,-1.42281072908823,-0.141642666031428,0.517335108275018,-0.253859949844064,2,5,3,1,4,37,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.0883380227296886,0.546246721378081,-1.06409918002566,-2.73875657035998,-1.33175956098317,2,1,3,5,4,38,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,2.07734017703496,-0.751423813005094,1.34215482167585,-1.65974154536226,-0.764449171071831,1,3,2,5,4,39,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.744276379280106,-0.759798701697503,0.763522834951206,-0.667962464032545,0.370677713416286,1,5,2,4,3,40,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.127096137923335,-0.89120158558494,0.135187707687693,0.373179872718458,0.427927954774217,4,5,3,2,1,41,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.439026462863368,-0.940940012969437,-1.02367465457397,-0.505856569049152,1.11274774388852,2,4,5,3,1,42,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.182712877100472,2.44724489705386,-0.133801303943468,0.732671881441697,-0.0349954609752851,3,1,5,2,4,43,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.00559056474515,0.87101338914362,-0.711745336250094,0.614300496796747,0.974970622483982,1,3,5,4,2,44,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.62035810818745,-1.13219983811487,0.052560793684944,-1.21696941662117,-1.74164635471487,1,3,2,4,5,45,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.00415843751623,-1.08962768098968,-0.360549200000532,0.539815746852384,0.306927315850626,4,5,3,1,2,46,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.12450665957166,0.305329706696607,-1.64545843772521,-0.860480402010093,0.496292394021438,2,3,5,4,1,47,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.247272374758915,0.422545220835149,-0.924594268446915,0.389143545923114,-1.65895465351372,3,1,4,2,5,48,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.0411810104605011,-0.568070012164091,0.896091376379011,-0.0994171019261083,0.0384196780924843,2,5,1,4,3,49,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.20213484166526,-0.989579467887723,-0.121380714164023,0.268391419310705,0.563664682672085,3,5,4,2,1,50,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.271296946707263,0.229314542945612,0.289536780124903,-0.672950621493405,-0.0924910483315091,1,3,2,5,4,51,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.237462742928818,0.427128694177626,-0.338191973152906,-0.49368175827709,-0.484430079743935,1,2,3,5,4,52,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.648822597072737,-0.357997442268075,1.52611707661007,1.2087226549114,-0.173765263394863,3,5,1,2,4,53,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.24987401010348,-1.55504536453595,-3.87542398251947,-4.48178283228453,-0.926288720579303,2,3,4,5,1,54,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.833123855541045,-0.273450922452416,-1.042786811641,-1.67558527098497,-0.460161817499869,1,2,4,5,3,55,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.169704786280745,0.582265485044648,-0.659260434553075,1.05603357593091,-0.939712499290287,3,2,4,1,5,56,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.559729413692576,0.591035063571251,-1.54071595386336,-1.28573772109632,-1.1057953505385,2,1,5,4,3,57,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.149839092803623,-0.883279301037302,-0.0288443895767363,0.789484988315644,0.412386711179903,3,5,4,1,2,58,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-2.47093840659612,-0.875779275262104,-0.0114380543217783,-1.33392812570015,-1.82051595931243,5,2,1,3,4,59,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.108401733669667,-0.630674164187927,0.18895907406493,0.344225122287499,0.938453641621299,3,5,4,2,1,60,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.264324809760686,-0.0148141409023737,0.503648644224153,1.32797677781098,0.797263532641641,4,5,3,1,2,61,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.92498329189111,-0.726743505368945,0.218421874882961,-1.33600214331185,-1.05284832557417,5,2,1,4,3,62,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.06038736421052,-0.644795872989235,-0.889846526938868,-1.68311815617824,0.702072445927217,3,2,4,5,1,63,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.254681674444932,2.06786561026477,0.458416104430594,0.341101700862324,0.469964121035354,2,1,4,5,3,64,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,2.04547200824323,1.34950726675262,0.607304680066443,0.778590869387322,1.90223236664314,1,3,5,4,2,65,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.736649927056813,-2.42814516972118,2.13559663397327,1.3768869716057,2.99697523031448,4,5,2,3,1,66,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.11549804212816,0.533783574324114,0.213554878540381,-0.376120048051083,2.49380116918386,2,3,4,5,1,67,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.180767334392035,0.85489492533169,1.52986475954428,0.456495943402511,2.39976103282505,5,3,2,4,1,68,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.23559991416069,1.67308815871042,-0.172810342509501,0.34372591054599,-0.329022897160259,2,1,4,3,5,69,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.460038797709006,-0.160310823233318,-0.175307745528999,-0.299331398864546,-0.0742817697740901,4,2,3,5,1,70,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.97862465631578,0.814954234997795,-0.916516391507446,-0.00344353492082497,-0.686096232269172,5,1,4,2,3,71,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.158279765165778,-0.364365134855706,0.683825805010995,0.148072367565397,3.67027843643309,3,5,2,4,1,72,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.0731861024002574,-0.0569555462648025,-0.445374835755565,0.437882670694057,-0.606359319613058,2,3,4,1,5,73,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.434560509907183,1.45608558151122,-0.368234662620068,-0.278071651376436,-0.404612897877512,2,1,4,3,5,74,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.588913942798522,-0.559415114128732,0.675216325591059,-0.113654100035,-2.98130761660797,3,4,1,2,5,75,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.474275341598603,1.915087581771,-0.264693595709184,0.667064062649274,0.438806805910596,2,1,5,3,4,76,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.08763211773157,-0.705240465925511,3.15602052566113,0.58671534963544,1.48071086647805,3,5,1,4,2,77,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.569481361805734,2.42050939207667,0.266891535161522,1.08459300828,-0.344833135037585,3,1,4,2,5,78,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.739704174070305,0.235713003854707,-0.179216993262294,0.417536517538767,-0.305904001772753,5,2,3,1,4,79,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.0595390073785925,0.184181160832024,0.00376203005072055,-0.129037560014338,0.0874427854764594,2,1,4,5,3,80,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.22350799270202,-0.692053145790698,-0.582224873558628,-0.127212943261317,0.0483260065103617,5,4,3,2,1,81,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.282929241424692,1.14199274659195,-0.286012614407544,-0.470991120384732,0.346123194846539,2,1,4,5,3,82,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.00849311982373298,-0.626427691522901,-0.410926073411264,-0.0776456719404902,0.190509124641675,1,5,4,3,2,83,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-1.15606588960233,-0.430020539053632,-0.578859500986567,0.696466135654041,1.51957688386815,5,3,4,2,1,84,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.49892388475036,1.1628041047454,0.33175297434324,-0.057655082627266,0.240388214240655,1,2,3,5,4,85,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.285808463349747,0.210841086288128,0.0860034151865718,0.956136368329711,0.246993157746193,2,4,5,1,3,86,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,3.52342722548428,-0.106666187830342,0.01616136842593,-2.03508606248378,0.865315614385787,1,4,3,5,2,87,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.057574839423166,0.230509513537752,0.849402487933393,-0.0667136294182719,-0.854756095084049,3,2,1,4,5,88,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.9118961040752,-0.758768575793203,0.834428237093091,-0.0138498871252633,-0.467278250315169,1,5,2,3,4,89,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.180771340814036,-0.593384303177621,0.300445233301244,-0.424599561839461,0.445118488922833,2,5,3,4,1,90,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-2.76679619570351,-0.915054560485662,2.32566731336458,-0.593378304638599,-1.03793253433056,5,3,1,2,4,91,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.730654048103303,0.21558804770781,-1.22675344624358,-0.0379622959219844,0.23248284102911,4,2,5,3,1,92,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.62465078219079,-0.173649387222799,0.12687074318102,0.998229694875171,1.30857083305746,3,5,4,2,1,93,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.0966721083131113,-1.35810814599212,-0.508627455523846,-0.356469356352966,0.153792323393197,2,5,4,3,1,94,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.0261912670647543,0.304154386588689,-0.446408598771274,0.0715505093518009,-0.883879277830442,2,1,4,3,5,95,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-2.20230052017702,2.18273697927864,-1.15956761108845,0.594058852406856,-1.65273194991924,5,1,3,2,4,96,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.253213712535616,-1.2560210426272,1.54425476975742,0.187037492168364,-2.01937030078412,3,4,1,2,5,97,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,-0.125097706632134,-0.772930239134619,-0.629757758451685,-1.12586343976016,-0.329192120914594,1,4,3,5,2,98,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,0.190745035000393,0.634304004915125,0.368843108647189,0.905758448129142,0.115802143358905,3,2,4,1,5,99,experiment3,B,100,6.20468959922106,11.6
0.7,1,1,1.79698239785203,0.27624587304346,-0.536319169772183,0.205439417494309,0.167272593863288,1,2,5,3,4,100,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.400361706478305,-0.457223857161766,0.200131753874466,-0.836919819149932,-0.869472447086016,2,3,1,4,5,1,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.838841121671533,-0.351970876997105,0.998242084498442,-1.66189973258948,0.07264479875842,2,4,1,5,3,2,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.615834216177273,3.242436237105,-1.05007674476349,1.88079919784074,0.276492574066073,3,1,5,2,4,3,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.155385980457402,-0.315404988326842,-1.14264689675939,-0.134744544551325,-0.870977730638483,1,3,5,2,4,4,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.2673171866787,1.01221238413284,-0.504340656507464,-0.758278459635314,-0.328443667618421,1,2,4,5,3,5,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.0389367941388,-0.0486226750828105,1.7041932401645,1.04435141163946,1.94394240939698,4,5,2,3,1,6,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-1.24038874545922,0.325924010144709,-0.683389807494688,-0.825047202127863,-0.413603877723735,5,1,3,4,2,7,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-3.23691458913725,0.3997425182712,-0.419595118293197,0.959765023822456,-0.843200121325838,5,2,3,1,4,8,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.396061193959331,-0.74017548009289,-1.01502603290667,1.21872969358246,1.11881543659316,3,4,5,1,2,9,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.165871546387077,-1.68112775107963,-0.59594303547817,-0.81905750214654,-0.0124355630602571,1,5,3,4,2,10,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.473807740231969,-2.18762245355601,2.16130357910472,-0.355866833601216,1.76604521572991,3,5,1,4,2,11,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.279196139107564,1.49850309405678,-0.11964692640216,-0.500005127543095,1.07219518341034,3,1,4,5,2,12,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-1.226454921124,2.3916776875519,-2.25823731441281,0.756680676325922,1.18366490949063,4,1,5,3,2,13,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.19829284318167,0.877681682655432,-0.393078264326725,0.58383047496107,0.0673719404305397,1,2,5,3,4,14,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.128423121366868,-1.32385121191947,-0.269736282000494,-0.608301102494168,-1.16894046596881,1,5,2,3,4,15,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-1.12162081025897,0.244233552225385,-0.399386830785643,0.993455574324232,0.133256073214337,5,2,4,1,3,16,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.171388496198815,0.675733596206149,-0.353258339040871,0.229501401632082,-1.76638698956731,3,1,4,2,5,17,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,2.09835291680968,0.573136849564679,0.876880326290672,0.771780314461064,0.94055451438408,1,5,3,4,2,18,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.35145702785028,-0.301103312705647,1.75303698092293,1.4795397633328,-0.407847382036398,3,4,1,2,5,19,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.11919371422306,-1.49647752948137,2.66730391492899,-1.35310970963018,-0.839182900960435,2,5,1,4,3,20,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.075395063282157,-1.57024460523138,0.195811872590772,0.0323634314920019,0.0363993952271933,4,5,1,3,2,21,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.635217747118589,-1.61967732104209,-0.785713070787955,0.53493588372552,0.379083940909087,3,5,4,1,2,22,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.692087524086881,0.324821202729403,-0.560002679170586,-0.00867531676317823,0.130838767601914,5,1,4,3,2,23,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.659035568290996,0.812816888894897,0.524248346808473,-1.94746590376232,-1.93830393657137,2,1,3,5,4,24,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.751629411641293,0.345508318508457,-1.09921394079581,0.636690967603132,-0.329243897852997,1,3,5,2,4,25,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.520720364746505,0.78644692697479,0.132709160639064,1.3949339651124,-0.984972350155726,3,2,4,1,5,26,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.758365122658708,1.88746372782561,0.479551940691746,-0.0329749000115142,1.765663380295,3,1,4,5,2,27,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-1.42600689011768,0.747453902264116,-0.28113101159029,-0.392294125148918,-2.6231336204432,4,1,2,3,5,28,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.0944823111517822,-1.86253673530931,0.780930369028104,1.79392931803956,-0.41498765415492,3,5,2,1,4,29,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.398559724985295,0.410325542346077,0.166422005799812,0.408424032474776,-1.24102124831958,4,1,3,2,5,30,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.371155956849838,1.21671628750673,0.146021874886384,0.997197163729686,0.954940525653753,4,1,5,2,3,31,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.16955602185211,-3.15100341910589,-0.515983089802283,1.22262934153638,1.71854849549506,3,5,4,2,1,32,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.504252674554857,-0.0102198327027782,0.027061341093754,0.827130644364318,-1.1769034127128,2,4,3,1,5,33,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.238507188733185,-0.893991368838994,0.631703214508302,-0.804413379286001,0.0498673652984545,2,5,1,4,3,34,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.689671850127182,0.519788088198839,-0.343633585114352,-0.205726989994831,-0.708091532483455,4,1,3,2,5,35,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.0344076123382207,-1.18902573446503,-1.51670267691105,2.22863624303296,-0.707388317322993,2,4,5,1,3,36,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.337934292461159,-1.8925389101263,-0.172324504792261,0.669972485409032,-0.331245705349202,2,5,3,1,4,37,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.393672067216701,0.913647361803678,-1.17227450381496,-3.77800672394592,-1.82137492575521,2,1,3,5,4,38,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,2.81540541485405,-0.937432819387475,1.57535367347954,-2.12906844134384,-0.876329719531202,1,4,2,5,3,39,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.33780690274581,-0.950975596043591,0.909875569007778,-1.01790571701619,0.426902409857068,1,4,2,5,3,40,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.148726051856944,-1.20016399995846,0.0373010368397432,0.493338262639365,0.562583919868688,3,5,4,2,1,41,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-0.350796234460593,-1.15613696055341,-1.25302358681003,-0.765169189959743,1.42984696005522,2,4,5,3,1,42,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.0870744022221245,2.9044601037704,-0.274517197968422,0.980370076829668,-0.0284030361814658,3,1,5,2,4,43,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,1.4579472046251,1.1116404241281,-1.07115061330921,0.762247408671399,1.31572909937663,1,3,5,4,2,44,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,2.18687723048213,-1.35218773216186,0.0595511142320627,-1.63805009660714,-2.1255950377981,1,3,2,4,5,45,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,-1.06851011345209,-1.45402408631883,-0.476249566876765,0.759444870983783,0.379804354527458,4,5,3,1,2,46,experiment3,B,100,6.20468959922106,11.6
0.7,0,0,0.373196620830101,0.305615243522831,-1.91795335812532,-1.20686934590212,0.621100793551308,2,3,5,4,1,47,experiment3,B,100,6.20468959922106,11.6
