rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
Gaussian,1.80224967722756,2.02643192188027,0.293289021387777,1.37399020683187,0.250652061314178,0.344606894295593,0.223887349868544,0.273048768492772,0.167800670926196,0.244915352415188,0.1977486082218,0.211707249546829,,,,,,,21.2150000000038,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1243,tr6TD,2019-01-04T00:56:14.280100Z
copula,1.51613746744695,2.13019023880613,0.240815848176185,1.29571451814309,0.390327347735451,0.42971119760575,0.191887429666116,0.337308658335773,0.23903595303965,0.2828547029423,0.173352297140298,0.257347268271473,,,,,,,28.9289999999965,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1243,tr6TD,2019-01-04T00:56:14.280100Z
treeSHAP,2.6027217963388,4.39118627598581,0.262697521204516,2.41886853117638,0.492522704597849,0.624544888440777,0.204512401769121,0.440526664935916,0.2077506206182,0.258324737495648,0.137535873757769,0.27112367009404,,,,,,,0.108000000000175,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1243,tr6TD,2019-01-04T00:56:14.280100Z
empirical_sigma.01,0.373230854839217,0.408950950547671,0.0856156533456123,0.2892658195775,0.0408336461921786,0.0731480647222157,0.0573957384398861,0.0571258164514268,0.0335836684998842,0.0936285322384438,0.0657164464786975,0.0698610855844944,0.1,0.1,0.1,0.1,0.1,0.1,17.2350000000006,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
empirical_AIC_each_k,0.455519982765453,0.346154224365421,0.0867473535694849,0.296140520233453,0.0431621158352426,0.0725927330388796,0.059789780053478,0.0585148763092001,0.0400118784663345,0.0960643821437937,0.0643853561350971,0.0714413499971435,0.0947671935788073,0.0947671935788073,0.0947671935788073,0.0900592664652899,0.0900592664652899,0.0900592664652899,2444.583,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
empirical_AIC_full,0.384091150396722,0.364978843228724,0.0918895231431114,0.280319838922853,0.0464879279552453,0.0707603445473994,0.0604603995260014,0.0592362240095487,0.0441519277735152,0.100092241213601,0.0756953207427031,0.0771947061824927,0.0666774676047792,0.241711812302737,0.0950851988077943,0.155566663927723,0.0774408237596538,0.184837745518871,2725.347,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
empirical_independence,4.68118687710832,4.96455785350673,0.19102840239442,3.27892437766982,0.77284317705534,0.757394331968185,0.161166527973852,0.563801345665792,0.285737211662883,0.317155837916856,0.111719711590362,0.381889008770671,Inf,Inf,Inf,Inf,Inf,Inf,18.025999999998,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
Gaussian,1.00692801048755,1.88271309674337,0.269100671978496,1.05291392640314,0.256616218911179,0.333463687312197,0.248200323466133,0.279426743229836,0.266840600539146,0.279455901776205,0.193058088947254,0.251497604096319,,,,,,,17.234000000004,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
copula,1.33507704689303,2.510172703768,0.239696529107841,1.36164875992296,0.424891172246775,0.556610910600059,0.225826826826386,0.402442969891074,0.326527599331679,0.331249956532137,0.163267279162193,0.31465749223393,,,,,,,24.5489999999991,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
treeSHAP,3.1741010177385,5.17185184857882,0.335827009464128,2.89392662526048,0.531087695326229,0.761742418043212,0.276068636368735,0.522966249912725,0.236841887239081,0.301117610928964,0.167099390643073,0.311957713248456,,,,,,,0.0889999999999418,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,3,0.5,0.5,0.1,2000,100,1,1000,1244,rzVNi,2019-01-04T01:43:45.732460Z
empirical_sigma.01,0.460045645151404,0.184945015350527,0.859002021485437,0.501330893995789,0.0575825548614558,0.117447170585494,0.0749229540236314,0.0833175598235271,0.045840394039455,0.0858393768467617,0.0520549808662279,0.0683177138579242,0.1,0.1,0.1,0.1,0.1,0.1,18.0370000000039,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
empirical_AIC_each_k,0.398300252899925,0.145316033007369,0.669090734167822,0.404235673358372,0.0435930567927183,0.0953369004019835,0.0662348938042894,0.0683882836663304,0.0544487517534032,0.0753901370794233,0.0492062097197,0.0641501239250469,0.0720062527474133,0.0720062527474133,0.0720062527474133,0.068129699169583,0.068129699169583,0.068129699169583,2891.337,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
empirical_AIC_full,0.363779750014686,0.126412643616677,0.724844609681505,0.405012334437623,0.0394988590127998,0.0852804296291279,0.0625102130479803,0.062429833896636,0.0567511596566968,0.0745953845710602,0.0449712039636013,0.0626811348612422,0.0557016241920466,0.104750177579866,0.0663390389354689,0.115463489909541,0.0582428252984875,0.181739054646031,3000.348,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
empirical_independence,1.11449142103077,2.04079030564324,15.8262204458412,6.32716739083842,0.324589134503757,1.38450863619302,1.06321485811022,0.924104209602333,0.185753290747987,0.319818824983952,0.245693954315159,0.512690026765059,Inf,Inf,Inf,Inf,Inf,Inf,18.7379999999976,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
Gaussian,2.29089913194464,0.808969096839405,6.83244383839012,3.31077068905806,0.268303509722794,0.449181883266775,0.359356881089688,0.358947424693086,0.207165030105796,0.359417086482904,0.260839103675318,0.291514568755931,,,,,,,19.1260000000038,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
copula,1.99403058898869,1.30174487030577,9.87762563463071,4.39113369797506,0.372682672084665,0.792758994542427,0.542068528705023,0.569170065110705,0.220683868019267,0.502980129448462,0.350541483941373,0.412860894453045,,,,,,,26.5360000000001,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
treeSHAP,0.974610424589472,1.64932178089322,10.9804890036565,4.53480706971305,0.31437305190025,1.11539201818965,0.802059021500461,0.743941363863454,0.200256417544018,0.307743071882611,0.246857026649889,0.416897098301361,,,,,,,0.0720000000001164,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1240,Jy1rm,2019-01-04T01:56:16.144190Z
empirical_sigma.01,1.04054888331532,0.173821144266256,0.683444383993536,0.632604803858371,0.0679500667711429,0.104382461736942,0.0634674983971906,0.0786000089684251,0.0543001541569162,0.0803225751173153,0.0522001854759906,0.0659658885514865,0.1,0.1,0.1,0.1,0.1,0.1,18.6880000000019,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
empirical_AIC_each_k,0.886216288286208,0.117764157801097,0.479540159840558,0.494506868642621,0.0496975841307048,0.0740630985073047,0.0497640704953021,0.0578415843777705,0.0429776787599365,0.0588964086784432,0.0436318385751302,0.0502239719569777,0.0746461810306691,0.0746461810306691,0.0746461810306691,0.0678751128852319,0.0678751128852319,0.0678751128852319,3277.954,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
empirical_AIC_full,0.61107871351264,0.104541795355499,0.470548093817073,0.395389534228404,0.0447408489853957,0.0664356217873931,0.0475893614861535,0.0529219440863141,0.0379356796188258,0.0512895671026635,0.036694958093092,0.0434317175075461,0.0705533017221669,0.165572997036195,0.0679743826540806,0.141691287896037,0.0564651384784704,0.149887874989521,3572.517,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
empirical_independence,1.48706423735683,2.46471665330082,14.9947856769948,6.31552218921749,0.393968985358554,1.57559657877526,1.18162720467228,1.05039758960203,0.23333612910014,0.300685981848039,0.23272082406641,0.554995653795641,Inf,Inf,Inf,Inf,Inf,Inf,17.9010000000053,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
Gaussian,3.20997388300203,1.08283069541065,6.7134491659881,3.66875124813359,0.275227702301822,0.573621539221385,0.414045664593263,0.42096496870549,0.23107787882317,0.391955146644755,0.278483340394177,0.33036124046379,,,,,,,18.275999999998,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
copula,2.65407494287217,1.75975121208461,10.3389806349162,4.91760226329099,0.446609944405076,1.04916857754285,0.6609781993829,0.718918907110274,0.256815252209711,0.499273599345287,0.366562283788567,0.459632792644829,,,,,,,26.1970000000001,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
treeSHAP,2.09009754747981,1.92555438361492,11.2970709730791,5.10424096805794,0.389540425829976,1.25858126039782,0.86906747371591,0.83906305331457,0.23454164343397,0.357581267714597,0.33168576629583,0.472991999725902,,,,,,,0.105999999999767,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1241,smmzc,2019-01-04T02:23:10.972865Z
empirical_sigma.01,0.357250614982136,0.272856939917613,0.376883241494312,0.33566359879802,0.0637477847523075,0.103774722973207,0.0679658497957054,0.0784961191737401,0.0641737864586122,0.0851117141024155,0.0472052867227694,0.069451071329823,0.1,0.1,0.1,0.1,0.1,0.1,13.6270000000004,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
empirical_AIC_each_k,0.305264954561948,0.210191839834001,0.336878574572981,0.28411178965631,0.0520860774926412,0.0827157656564401,0.0635084956032947,0.066103446250792,0.0629365390398144,0.068536779349126,0.0493243769471144,0.061907985071198,0.0800062509215874,0.0800062509215874,0.0800062509215874,0.0694211025671143,0.0694211025671143,0.0694211025671143,3042.076,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
empirical_AIC_full,0.262866107030666,0.201481781614745,0.312283957900847,0.258877282182086,0.0463809565057349,0.0793023745745953,0.0599757925947746,0.0618863745583683,0.0560186877656789,0.0645247224772509,0.0400042346220742,0.0559510016966591,0.0727945843129737,0.174005343269208,0.0659297366118545,0.214898260190593,0.0575982889549712,0.234642197835408,3114.115,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
empirical_independence,1.08710949871038,3.06710496347233,7.45061586921171,3.86827677713148,0.37654104620036,1.63149627208177,1.25495479548586,1.08766403792266,0.212453894173565,0.404908011732052,0.30570388303235,0.614472121618309,Inf,Inf,Inf,Inf,Inf,Inf,15.5110000000059,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
Gaussian,1.58757179234888,1.31715225180934,2.38389082942068,1.7628716245263,0.240769300667006,0.484895791211595,0.391628493889107,0.372431195255903,0.147270404348497,0.386314249007991,0.321297828528174,0.317689003628699,,,,,,,15.9000000000015,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
copula,2.01971900170187,2.22267817905253,4.39575381492807,2.87938366522749,0.453092558527349,1.02963058847455,0.70775584764819,0.730159664883362,0.216885694708876,0.628176677467729,0.441106225058221,0.516227889888085,,,,,,,23.3989999999976,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
treeSHAP,1.07829863438648,2.50879981218461,5.11252633651737,2.89987492769615,0.372645742613006,1.30266692991886,0.930022318400615,0.868444996977494,0.213771289616375,0.420355440986922,0.344302267466707,0.509340467204015,,,,,,,0.0829999999987194,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1243,bZMR1,2019-01-04T02:38:18.976128Z
empirical_sigma.01,0.217228006426504,0.293527117299901,0.851143392344839,0.453966172023748,0.062554071337862,0.13960821193253,0.103467640824245,0.101876641364879,0.0527698946520262,0.106851754868068,0.0812311577573787,0.0887763770176595,0.1,0.1,0.1,0.1,0.1,0.1,15.038999999997,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
empirical_AIC_each_k,0.194412929814069,0.189008500476371,0.71094915586885,0.36479019538643,0.0545126232478254,0.0999303129255493,0.0878120955467283,0.0807516772400343,0.0591031690614277,0.086361767776995,0.0787883424450508,0.0777907933943972,0.0704903519428389,0.0704903519428389,0.0704903519428389,0.0651242695153723,0.0651242695153723,0.0651242695153723,3293.425,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
empirical_AIC_full,0.205456670641482,0.164576193262535,0.700465432438731,0.356832765447583,0.0535922366777775,0.0875108664653984,0.0802825793966813,0.0737952275132857,0.0608803563364757,0.0819725288070187,0.0757069003194909,0.0745874693974957,0.0440555285582057,0.156100172985682,0.0546296868713764,0.188917110360774,0.0539455771532409,0.159330033701884,3494.419,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
empirical_independence,1.00744128247671,2.97336813788147,13.7796508745548,5.92015343163764,0.344921866621991,1.63308000149306,1.29147161395453,1.08982449402319,0.233804078661406,0.38975058316481,0.303592201359739,0.629917109744369,Inf,Inf,Inf,Inf,Inf,Inf,15.9599999999991,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
Gaussian,1.05112779346262,1.42762295679063,6.06103069375234,2.84659381466853,0.272656579763007,0.60203498915105,0.450145650607522,0.441612406507193,0.223662485702221,0.427762903323892,0.357119566804374,0.37088400348974,,,,,,,16.9059999999954,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
copula,1.1559399375956,2.1478878247071,9.05827845697682,4.12070207309317,0.396157043137167,1.04295574717431,0.714194930675365,0.717769240328947,0.250869392192575,0.622795011999216,0.457708391653697,0.53720957324417,,,,,,,23.5669999999955,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
treeSHAP,0.960317731621068,2.40735042067207,9.10503919579075,4.15756911602796,0.341399559021609,1.30113896077129,0.959749494529627,0.867429338107508,0.242538420743537,0.424994113800878,0.373163923373135,0.53262887196745,,,,,,,0.0670000000027358,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1242,fNaym,2019-01-04T02:32:09.560563Z
empirical_sigma.01,0.188739213532335,0.450589028061441,0.175590265962703,0.271639502518826,0.0748366896761716,0.112607228689413,0.0584628048284573,0.0819689077313472,0.0882849336569279,0.101659494304349,0.0585151038807815,0.0874757162626763,0.1,0.1,0.1,0.1,0.1,0.1,17.0999999999985,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
empirical_AIC_each_k,0.200912815499227,0.380598282192916,0.123867158653216,0.235126085448453,0.0605722849992941,0.0839892844936914,0.0465946675255839,0.0637187456728565,0.0696847848184635,0.0777463307179933,0.0528367236513234,0.0690821036104672,0.0630113713536823,0.0630113713536823,0.0630113713536823,0.0675466511935305,0.0675466511935305,0.0675466511935305,2992.605,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
empirical_AIC_full,0.203183656186948,0.366677598287423,0.128332672196744,0.232731308890372,0.0604342725975461,0.0725747900461948,0.0448058703488683,0.0592716443308697,0.0722782410662638,0.0674427263493443,0.0554191133849349,0.0661989708029894,0.0541072567818064,0.155773808439044,0.0465624968986471,0.164127550889581,0.0550936392345515,0.211966762284027,3022.432,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
empirical_independence,1.05886977773404,3.50337395268574,4.42397556525679,2.99540643189219,0.390446409951261,1.38589936203705,0.995948829371554,0.924098200453287,0.247812216352869,0.338735033322905,0.293359296697677,0.505090121966624,Inf,Inf,Inf,Inf,Inf,Inf,16.8859999999986,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
Gaussian,1.10627043158169,1.9338426596729,1.90401932544196,1.64804413889885,0.284954948905712,0.531139409587139,0.375461243636714,0.397185200709855,0.205600209576655,0.419018512720969,0.323527359038505,0.342284291329493,,,,,,,16.4220000000059,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
copula,1.23686010224201,2.63081598850888,2.54971826632692,2.13913145235927,0.439412488192341,0.852370634092648,0.498361080707361,0.596714734330783,0.271218532600066,0.524702611182067,0.363541100737829,0.438910740078681,,,,,,,24.5729999999894,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
treeSHAP,1.02466934600632,3.00164023667438,3.41023696525933,2.47884884931334,0.38530640466022,1.17607936776596,0.795204187589581,0.785529986671919,0.249657704858559,0.362231452186222,0.336687162405224,0.45412681339723,,,,,,,0.10899999999674,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,5,0.5,0.5,0.1,2000,100,1,1000,1244,Teg00,2019-01-04T03:21:10.653151Z
empirical_sigma.01,0.0466364588745537,0.618504474792889,0.1355767084232,0.266905880696881,0.0601151342214534,0.175274843794457,0.128963884677698,0.121451287564536,0.0621426062400984,0.141615403568654,0.105006262883204,0.117540357970012,0.1,0.1,0.1,0.1,0.1,0.1,17.5460000000021,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
empirical_AIC_each_k,0.0341378074948808,0.331443017720221,0.0946691146766768,0.153416646630593,0.0442231305614311,0.103977064896114,0.0819158642091576,0.0767053532222343,0.0415906378961646,0.0949165572042089,0.0774942511225565,0.0784525088881304,0.040916392136163,0.040916392136163,0.040916392136163,0.041285037510597,0.041285037510597,0.041285037510597,5019.431,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
empirical_AIC_full,0.0276688100542987,0.335700650108459,0.0982506503081179,0.153873370156958,0.0362276299889456,0.099952934749912,0.0770746788998418,0.0710850812128998,0.0368515752564022,0.0919657410217356,0.0686037344202802,0.0741986319188712,0.0402542093162412,0.076179685883278,0.0296319420931216,0.155828305865734,0.0318148933173218,0.174088991378376,3807.72500000001,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
empirical_independence,0.943136070501053,5.38769476370651,1.98725887907858,2.77269657109538,1.25373958044699,2.89302203265188,1.63928103563495,1.92868088291127,0.124972106955876,0.463712899244457,0.386915154696465,0.785699823041166,Inf,Inf,Inf,Inf,Inf,Inf,13.8680000000022,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
Gaussian,0.288737419167128,2.13091215656229,0.403819462080414,0.941156345936611,0.378521207140791,0.541563824582578,0.340903407917035,0.420329479880135,0.249738219719,0.431331417864631,0.281548400973314,0.340746189197516,,,,,,,14.0249999999942,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
copula,0.562060615830173,2.46002104372384,1.53068490151285,1.51758885368896,0.757287262761236,1.7094366730681,1.08145537531316,1.1827264370475,0.436146652883844,0.85479788366157,0.528366113144549,0.744377211619185,,,,,,,21.2929999999906,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
treeSHAP,0.978584374137947,5.89111182866625,1.90797745897116,2.92589122059179,1.30043303392009,2.90081183302629,1.60037493291164,1.93387326661934,0.111569211094393,0.372953303592581,0.288515226522326,0.749553472591342,,,,,,,0.06600000000617,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1240,TyxLP,2019-01-04T03:45:33.188544Z
empirical_sigma.01,0.0487254924426194,0.346536278000076,0.135689640069637,0.176983803504111,0.0649496166235395,0.183865759966378,0.13193386317818,0.126916413256033,0.0678789634044806,0.161631878475261,0.104490262271268,0.127153573138385,0.1,0.1,0.1,0.1,0.1,0.1,14.2009999999937,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
empirical_AIC_each_k,0.0388575561970267,0.159978517417592,0.0991369845052775,0.0993243527066321,0.0521066585676615,0.0988488948856925,0.0751157154285481,0.0753570896273007,0.0532457964649548,0.0925430547227844,0.0779007554212446,0.0784159363686167,0.041843577930351,0.041843577930351,0.041843577930351,0.0344478103340828,0.0344478103340828,0.0344478103340828,4065.975,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
empirical_AIC_full,0.0341047015427332,0.144901482101375,0.093775507981268,0.090927230541792,0.0459539454614715,0.0896902483536428,0.0682071881220363,0.0679504606457169,0.0545862444962439,0.0773271404665891,0.0500342202639468,0.0641498903666376,0.0398959627749517,0.0741127424067377,0.031618116659811,0.175063244150917,0.0324431634396607,0.1110510417454,3167.049,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
