rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_independence,1.08345745944971,2.23536212504142,1.08951526681965,1.46944495043693,4.95560021706566,9.97737665670606,5.02178141747507,6.65158609708226,0.402348648004808,0.474708470066832,0.40515523633384,2.39420871391383,Inf,Inf,Inf,Inf,Inf,Inf,6.06499999999505,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1236,TrdP3,2019-01-03T18:19:02.663136Z
Gaussian,0.125021279573687,0.300787055910013,0.126634890277334,0.184147741920345,0.591864273742148,1.18509616143212,0.594071009012021,0.790343814728762,0.425280460498589,0.8552117932242,0.433301519628069,0.665124384741874,,,,,,,5.22500000000582,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1236,TrdP3,2019-01-03T18:19:02.663136Z
copula,0.648874468986018,1.26540264367568,0.639106473916948,0.85112786219288,3.14929026873589,6.25699667218618,3.11069484818616,4.17232726303608,1.33454641137702,1.83098866330055,1.35269941180269,2.11802351832403,,,,,,,11.6290000000008,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1236,TrdP3,2019-01-03T18:19:02.663136Z
empirical_sigma.01,0.469557632319013,0.290483496178452,0.630929881957807,0.463657003485091,0.0817803476024136,0.0933927319272393,0.0837580510703321,0.0863103768666617,0.0686387065363495,0.0640656777850216,0.0693516997756773,0.067358878215121,0.1,0.1,0.1,0.1,0.1,0.1,5.64700000000084,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1240,TbmfA,2019-01-03T19:27:18.855975Z
empirical_AIC_each_k,0.215700307652983,0.243482902304377,0.541405024767502,0.333529411574954,0.0682824391297747,0.0777727458775155,0.0703283743054091,0.0721278531042331,0.0512318870049956,0.0506579906045338,0.0498242058331339,0.0505704779723674,0.21438464816216,0.21438464816216,0.21438464816216,0.149939925733911,0.149939925733911,0.149939925733911,2711.576,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1240,TbmfA,2019-01-03T19:27:18.855975Z
empirical_AIC_full,0.22016990860355,0.242457384910719,0.527395645032951,0.330007646182407,0.0661257288796495,0.0706002409221746,0.070596432909222,0.0691074675703487,0.0497200424568751,0.0476645118217758,0.051094126654394,0.0493922538119291,0.203663879231674,0.342317745404596,0.182219483944828,0.146038504258054,0.153245037119663,0.150587346387231,2645.296,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1240,TbmfA,2019-01-03T19:27:18.855975Z
empirical_independence,4.04750965647158,0.687350904574218,1.79825426344717,2.17770494149766,0.265959006402214,0.150001247762109,0.287376643947595,0.234445632703973,0.211340137094666,0.096046169240541,0.197146969026565,0.185380853491204,Inf,Inf,Inf,Inf,Inf,Inf,5.78399999999965,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1240,TbmfA,2019-01-03T19:27:18.855975Z
Gaussian,0.559248578305763,0.623081478485204,0.456458055564779,0.546262704118582,0.0880732743400394,0.143301676452725,0.10391368820062,0.111762879664462,0.0604656260490237,0.0896846061353074,0.0697189085472597,0.0776150525062307,,,,,,,5.14800000000105,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1240,TbmfA,2019-01-03T19:27:18.855975Z
copula,0.580315937284267,0.619533134656419,0.469337787756182,0.556395619898956,0.0966592119283429,0.148742137661906,0.113029222049365,0.119476857213205,0.0658730204274021,0.0935102942332503,0.0789412679597532,0.0828842037325551,,,,,,,12.0369999999966,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1240,TbmfA,2019-01-03T19:27:18.855975Z
empirical_sigma.01,0.110665682689138,0.275594395839309,0.815713420631551,0.400657833053333,0.0505168835449483,0.0712392760652239,0.078952792930118,0.0669029841800967,0.0387723203562409,0.0543977463779388,0.0555577915713473,0.0514215663894364,0.1,0.1,0.1,0.1,0.1,0.1,6.00500000000466,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1241,6Mvpz,2019-01-03T19:59:07.300819Z
empirical_AIC_each_k,0.10000477877095,0.228479296575401,0.750507995522176,0.359664023622842,0.040181548805425,0.0593191770775231,0.0662981901757504,0.0552663053528995,0.0273396129797018,0.0466490943423152,0.0430677125918533,0.0412850205559911,0.242130763328926,0.242130763328926,0.242130763328926,0.159639367246064,0.159639367246064,0.159639367246064,2938.913,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1241,6Mvpz,2019-01-03T19:59:07.300819Z
empirical_AIC_full,0.109615905438382,0.221802934006406,0.832520431126654,0.387979756857147,0.0415553295453679,0.0594118038702482,0.0673758820234279,0.0561143384796813,0.0257329362268163,0.0555290287188213,0.0460502977808779,0.0453794277920177,0.213416945544577,0.580578204362622,0.21019007732421,0.151415253505907,0.175697010435543,0.15481630807654,3042.82599999999,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1241,6Mvpz,2019-01-03T19:59:07.300819Z
empirical_independence,0.707393908817282,0.736109365709284,2.47508052721573,1.30619460058077,0.238244970155922,0.167217213875903,0.289306665368952,0.231589616466926,0.24150403915536,0.0982812519081619,0.218892039835439,0.202209796087784,Inf,Inf,Inf,Inf,Inf,Inf,6.56399999999849,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1241,6Mvpz,2019-01-03T19:59:07.300819Z
Gaussian,0.20394422865842,0.700274015610186,0.901753859169,0.601990701145869,0.106061525915355,0.160259271782436,0.0987316620347104,0.121684153244167,0.0621941111190325,0.0982418039682486,0.0620925250845299,0.0806748581227578,,,,,,,6.22600000000239,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1241,6Mvpz,2019-01-03T19:59:07.300819Z
copula,0.249906162701807,0.749400557786066,0.802213280556895,0.600506667014923,0.115241082523239,0.163843526592256,0.096825672603302,0.125303427239599,0.0658191898434513,0.0971373890090496,0.0620356986684449,0.0814535095108996,,,,,,,13.7350000000006,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1241,6Mvpz,2019-01-03T19:59:07.300819Z
empirical_sigma.01,0.154039367619943,2.67440144339966,0.245127439619805,1.02452275021314,0.0659493368831109,0.0945222140114318,0.0622345521720593,0.0742353676888673,0.0633825753881873,0.06887676687883,0.053527619347582,0.0637053582057353,0.1,0.1,0.1,0.1,0.1,0.1,6.25100000000384,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1242,KiI1S,2019-01-03T20:07:11.965700Z
empirical_AIC_each_k,0.159991486660612,1.98574824798909,0.204032485251382,0.783257406633694,0.0569173436409758,0.0742264299915342,0.0407847345036021,0.0573095027120374,0.0465352261295961,0.052998092107287,0.0368066193610054,0.0477772350519056,0.215348459688384,0.215348459688384,0.215348459688384,0.167728487969075,0.167728487969075,0.167728487969075,2692.217,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1242,KiI1S,2019-01-03T20:07:11.965700Z
empirical_AIC_full,0.163353696467876,1.42172711293203,0.260994787086595,0.615358532162168,0.0653621759338277,0.070773312217394,0.0445202427937066,0.0602185769816428,0.0555009116817628,0.0480271845695183,0.0374773122765511,0.0487567583072993,0.0680568728693577,0.491652391005031,0.156370913545893,0.170499165079037,0.176845720684399,0.159284061453253,3054.54,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1242,KiI1S,2019-01-03T20:07:11.965700Z
empirical_independence,0.763761538222127,5.14382035313105,1.58826058781798,2.49861415972372,0.292218007175255,0.164845285410403,0.303656251302842,0.253573181296167,0.235443228617674,0.102629901914248,0.230219022820073,0.208235068660986,Inf,Inf,Inf,Inf,Inf,Inf,6.33699999999953,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1242,KiI1S,2019-01-03T20:07:11.965700Z
Gaussian,0.272684998703837,4.99964107057819,0.398908190935457,1.89041142007249,0.124414952950717,0.172548087467329,0.104908492774476,0.133957177730841,0.0831095851147252,0.111894314948226,0.0693079148356325,0.0939881069490699,,,,,,,5.3949999999968,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1242,KiI1S,2019-01-03T20:07:11.965700Z
copula,0.314282347009871,5.37225299400453,0.417048273542558,2.03452787151899,0.135293137014578,0.174788280154514,0.103002180522304,0.137694532563799,0.0770135741266787,0.106401855016063,0.0639846797584653,0.0890648027007181,,,,,,,13.0220000000045,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1242,KiI1S,2019-01-03T20:07:11.965700Z
empirical_sigma.01,0.123493396361567,0.355156851339166,0.172382705436532,0.217010984379089,0.0636591578302686,0.0695125837400719,0.0597290488617525,0.0643002634773643,0.0645288651717482,0.0664533015092348,0.0564651076145842,0.0625519614389837,0.1,0.1,0.1,0.1,0.1,0.1,8.14500000000408,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1243,7Kl97,2019-01-03T20:26:24.999465Z
empirical_AIC_each_k,0.129366890749404,0.305146420886559,0.137438474901639,0.190650595512534,0.0434257404735669,0.0520848269596696,0.0438549905299433,0.0464551859877266,0.0353266386813926,0.0478549319516534,0.0380888348578306,0.0408380782328948,0.227795340526166,0.227795340526166,0.227795340526166,0.156363929264917,0.156363929264917,0.156363929264917,2928.995,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1243,7Kl97,2019-01-03T20:26:24.999465Z
empirical_AIC_full,0.114908220961924,0.267427537867845,0.156245505778065,0.179527088202611,0.0463980066656394,0.0500906607508514,0.0484615558163175,0.0483167410776027,0.0421170510295213,0.0546001939485342,0.0423214535360907,0.0465804607368503,0.142484717803879,0.494031389559136,0.218795392783997,0.150762389555206,0.161805822104048,0.156516677658651,3101.52600000001,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1243,7Kl97,2019-01-03T20:26:24.999465Z
empirical_independence,0.971665795523466,0.84871675974138,0.652957568771953,0.824446708012266,0.28235290145597,0.158210794025321,0.261168260501535,0.233910651994276,0.189940928559458,0.104440450640886,0.221498144877748,0.186417036686076,Inf,Inf,Inf,Inf,Inf,Inf,6.85299999999552,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1243,7Kl97,2019-01-03T20:26:24.999465Z
Gaussian,0.37121159288552,0.865575322068921,0.207670589212431,0.481485834722291,0.105612630245443,0.162349512384324,0.0930618955496679,0.120341346059812,0.0687069364746329,0.107014991073831,0.0649234851995109,0.0875336930613934,,,,,,,5.83499999999913,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1243,7Kl97,2019-01-03T20:26:24.999465Z
copula,0.403613276330838,0.855922709919009,0.194194296668223,0.48457676097269,0.106127555513352,0.162914329023542,0.0976916522915688,0.122244512276154,0.0684281333825564,0.101196616419631,0.067607730536927,0.0854178463998432,,,,,,,13.1000000000058,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1243,7Kl97,2019-01-03T20:26:24.999465Z
empirical_sigma.01,0.159134535756648,0.350494796652814,0.186835749726438,0.232155027378633,0.0709365337034952,0.105548178541156,0.0863171614514403,0.0876006245653639,0.0640274806818128,0.0850013738921671,0.0676308505383051,0.0739274498559192,0.1,0.1,0.1,0.1,0.1,0.1,5.76200000000245,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1240,c96xJ,2019-01-03T21:00:13.227635Z
empirical_AIC_each_k,0.131619539833952,0.374323056497093,0.191052127496226,0.23233157460909,0.0669205130351339,0.0972078311278164,0.0861184918462674,0.0834156120030726,0.0599538099800475,0.0841422946503083,0.0666246151235663,0.0718408481965309,0.135633267378049,0.135633267378049,0.135633267378049,0.103993139892846,0.103993139892846,0.103993139892846,2741.016,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1240,c96xJ,2019-01-03T21:00:13.227635Z
empirical_AIC_full,0.11736804891492,0.391681025198955,0.195884291262954,0.234977788458943,0.0590081760746168,0.0817231948933441,0.0803045503729201,0.0736786404469603,0.0522740775605998,0.0696223609872616,0.0618507724444332,0.0623271033177133,0.124074262816766,0.216037863971269,0.112683227545024,0.129989129457906,0.0859348960564288,0.146968631629159,2241.413,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1240,c96xJ,2019-01-03T21:00:13.227635Z
empirical_independence,2.64510169427182,8.86035433067966,2.23310048822779,4.57951883772642,0.630175273988653,1.28332522539044,0.726124606648946,0.87987503534268,0.350222677743406,0.547017155424014,0.355447022475192,0.51450701680865,Inf,Inf,Inf,Inf,Inf,Inf,5.98999999999796,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1240,c96xJ,2019-01-03T21:00:13.227635Z
Gaussian,1.10383875645329,2.55444488295592,0.58307158529261,1.41378507490061,0.238553121838917,0.477907614362928,0.248583513627888,0.321681416609911,0.162154398513761,0.337037040188433,0.192660960675428,0.266211146771249,,,,,,,5.10700000000361,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1240,c96xJ,2019-01-03T21:00:13.227635Z
copula,1.31600247234907,4.45763294301703,0.831877877736428,2.20183776436751,0.360957552185091,0.702260991958624,0.356434003908571,0.473217516017429,0.184371199191278,0.395653186757988,0.239927755680626,0.32934520938646,,,,,,,12.1100000000006,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1240,c96xJ,2019-01-03T21:00:13.227635Z
empirical_sigma.01,0.155651228674843,0.534354130268445,0.0852881089868023,0.258431155976697,0.0805840015952294,0.108660754825921,0.078247642821271,0.0891641330808071,0.0713156435319266,0.0856170980483792,0.0880800356907772,0.0828938654157882,0.1,0.1,0.1,0.1,0.1,0.1,5.86899999999878,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1244,IB410,2019-01-03T20:53:15.981936Z
empirical_AIC_each_k,0.100093656710326,0.484396643659253,0.0508497384349377,0.211780012934839,0.0585539629515624,0.08334001017155,0.0517077827027533,0.0645339186086219,0.0481267398671067,0.0601611951780795,0.0668723749506594,0.0602595586127597,0.215692893962018,0.215692893962018,0.215692893962018,0.146392765761535,0.146392765761535,0.146392765761535,3016.872,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1244,IB410,2019-01-03T20:53:15.981936Z
empirical_AIC_full,0.0958961490422518,0.506197293330024,0.0511833035801303,0.217758915317469,0.0607391622186824,0.082507748436747,0.0523361051447543,0.0651943386000613,0.051788244663896,0.0631266525584406,0.0690196560421859,0.0628246465984251,0.181236335521162,0.698040681446596,0.209432432435532,0.143835396963279,0.154467776274202,0.140831702840644,3196.723,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1244,IB410,2019-01-03T20:53:15.981936Z
empirical_independence,0.641754960341631,0.705506185904094,0.378168351171877,0.575143165805867,0.307259340299769,0.159929723212702,0.281496351399857,0.249561804970776,0.230791150960225,0.111418148305605,0.268889997344726,0.223220062411495,Inf,Inf,Inf,Inf,Inf,Inf,6.50100000000384,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1244,IB410,2019-01-03T20:53:15.981936Z
Gaussian,0.157322932935674,0.837849053840995,0.13980441201969,0.378325466265453,0.0974957310783039,0.174681006920494,0.114333580214311,0.128836772737703,0.0895911149569234,0.113364064759076,0.0806645222987644,0.100841267477149,,,,,,,5.1339999999982,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1244,IB410,2019-01-03T20:53:15.981936Z
copula,0.185464255485648,0.85706708262457,0.135460769359671,0.392664035823296,0.104518930071325,0.177103562724677,0.111224332101443,0.130948941632482,0.0896841434335783,0.115461855314754,0.0760615283022215,0.100344383700355,,,,,,,12.8050000000003,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,1,0.5,0.5,0.1,2000,100,1,1000,1244,IB410,2019-01-03T20:53:15.981936Z
empirical_sigma.01,0.252783314088159,13.8239905183064,0.209905427969495,4.76222642012137,0.0519465970094424,0.0688046517155802,0.0616943476018147,0.0608151987756125,0.0370630822110485,0.0502722359954364,0.0467302762214624,0.0454155762916774,0.1,0.1,0.1,0.1,0.1,0.1,6.21100000000297,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1241,5oxX4,2019-01-03T21:42:27.038491Z
empirical_AIC_each_k,0.738163694708121,13.4404399887701,0.217539460485816,4.79871438132133,0.0561290319997777,0.0665766122666129,0.0617673267872497,0.0614909903512135,0.0355264066356403,0.0465277565286142,0.0424296507613566,0.0418216116844454,0.145639995788297,0.145639995788297,0.145639995788297,0.112030185710991,0.112030185710991,0.112030185710991,2696.626,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1241,5oxX4,2019-01-03T21:42:27.038491Z
empirical_AIC_full,0.479414247634512,11.7668224713288,0.203030397201368,4.14975570538821,0.0553069790997259,0.0599517025631631,0.0554962982861851,0.0569183266496914,0.0334439935296224,0.0465903376805056,0.0401420102393959,0.0403386824688464,0.13057958050647,0.245747926373587,0.125274104934803,0.134094545532785,0.0974753878118865,0.153301716412784,2441.063,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1241,5oxX4,2019-01-03T21:42:27.038491Z
empirical_independence,14.3907438378219,5.52441602295818,3.4245750788505,7.77991164654352,0.704135045984317,1.34317358401153,0.655816421236819,0.901041683744223,0.361385287955694,0.480450865870456,0.352805563282106,0.509256575241396,Inf,Inf,Inf,Inf,Inf,Inf,7.41000000000349,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1241,5oxX4,2019-01-03T21:42:27.038491Z
Gaussian,2.0962646741791,46.9828207735783,1.78761377982248,16.9555664091933,0.289286643658808,0.583588248414861,0.308903718627326,0.393926203566998,0.201141914335674,0.378953591705402,0.20421237722587,0.304733490221136,,,,,,,6.81399999999849,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1241,5oxX4,2019-01-03T21:42:27.038491Z
copula,2.15405833568493,43.4772543667523,2.14289757819098,15.9247367602094,0.406873301130203,0.800254311503238,0.402192392408156,0.536440001680532,0.217525350567562,0.409351249235444,0.226541104033886,0.350800551156912,,,,,,,13.6429999999964,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1241,5oxX4,2019-01-03T21:42:27.038491Z
empirical_sigma.01,1.03916367205555,0.501718034403511,0.190058523826308,0.576980076761789,0.0652687149552963,0.100831823092396,0.069379472448374,0.0784933368320222,0.0564315610629421,0.0889705019013847,0.0549183406877486,0.07019345841875,0.1,0.1,0.1,0.1,0.1,0.1,6.30799999999726,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1242,3O8jT,2019-01-03T21:46:36.091938Z
empirical_AIC_each_k,1.32019813698168,0.474785243532337,0.201881412265984,0.665621597593335,0.0630692977847214,0.0944693268510564,0.0655881586856564,0.0743755944404781,0.0552483780045926,0.08333559527314,0.053153107474859,0.0667021593966408,0.124697867910835,0.124697867910835,0.124697867910835,0.0992244589200038,0.0992244589200038,0.0992244589200038,3056.799,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1242,3O8jT,2019-01-03T21:46:36.091938Z
empirical_AIC_full,1.1311867162824,0.401748069143737,0.190361493651973,0.574432093026037,0.0555309390133556,0.0732123984253948,0.0556063834187062,0.0614499069524855,0.0486525009601773,0.0647364224172972,0.0454452139143476,0.0540792292614066,0.100720063681894,0.216710772166991,0.0971018680611458,0.107877394782228,0.0842308433047346,0.140220125306827,2341.561,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1242,3O8jT,2019-01-03T21:46:36.091938Z
empirical_independence,31.5629108085925,6.5164640587018,2.76050864101784,13.6132945027707,0.63739754629245,1.26687493035754,0.688059762535805,0.864110746395266,0.356431747838929,0.544093149305902,0.397015566428115,0.523529025372113,Inf,Inf,Inf,Inf,Inf,Inf,6.93400000000111,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1242,3O8jT,2019-01-03T21:46:36.091938Z
Gaussian,9.61134891456673,2.55725551028102,1.10557004940598,4.42472482475124,0.306025053432375,0.568460115829649,0.271355868879286,0.38194701271377,0.237296583271771,0.394573957024327,0.203335893142239,0.318646807782883,,,,,,,6.16400000000431,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1242,3O8jT,2019-01-03T21:46:36.091938Z
copula,16.2957248967176,3.65565529077525,1.36886668260405,7.10674895669898,0.417396296233007,0.761913755556727,0.370963882154825,0.51675797798152,0.245966058055095,0.454037185626251,0.225780008155732,0.368345955054233,,,,,,,12.7229999999981,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1242,3O8jT,2019-01-03T21:46:36.091938Z
empirical_sigma.01,0.699233544723038,0.195360430597688,0.123631555844038,0.339408510388255,0.0508444967591535,0.0741071093566455,0.0594573074643401,0.0614696378600464,0.0382787698751111,0.0613809687257526,0.0555395685109714,0.0533525056724109,0.1,0.1,0.1,0.1,0.1,0.1,6.4230000000025,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1243,y3Qyd,2019-01-03T22:10:20.634646Z
empirical_AIC_each_k,0.852493698195834,0.216559194759181,0.121740212613259,0.396931035189425,0.0496094335770988,0.0721157912227209,0.056620545561862,0.0594485901205606,0.0376865585602937,0.0623029216315985,0.0525503150781726,0.0525220021183491,0.135852055909935,0.135852055909935,0.135852055909935,0.110977273079195,0.110977273079195,0.110977273079195,2764.619,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1243,y3Qyd,2019-01-03T22:10:20.634646Z
empirical_AIC_full,0.977568221459799,0.199527326836741,0.10706617545317,0.42805390791657,0.0525626824529075,0.0682958630806346,0.0502147412428646,0.0570244289254689,0.0414908186475871,0.059359253792057,0.0459396559096281,0.0500007714771491,0.0979543269907444,0.231933385433956,0.123761059068475,0.143480877229417,0.0959045352070253,0.13220121174342,2281.407,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1243,y3Qyd,2019-01-03T22:10:20.634646Z
empirical_independence,9.90012027540479,4.81252276980341,2.27639222438908,5.66301175653243,0.612234396884897,1.28098039251592,0.707647498698784,0.866954096033199,0.345458148968309,0.533886244316269,0.372876572365982,0.517149750964281,Inf,Inf,Inf,Inf,Inf,Inf,6.2980000000025,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1243,y3Qyd,2019-01-03T22:10:20.634646Z
Gaussian,4.98680946530558,1.99536245675668,0.843775891974077,2.60864927134545,0.315568009473416,0.579537521363886,0.269334040709109,0.388146523848804,0.215995586231191,0.378515772836047,0.183006023724674,0.304481495899617,,,,,,,6.2589999999982,Linear,Linear,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,2,0.5,0.5,0.1,2000,100,1,1000,1243,y3Qyd,2019-01-03T22:10:20.634646Z
