rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
treeSHAP,0.112974318669217,0.127996644362315,0.187147973490466,0.142706312173999,0.118563412318425,0.134164258053038,0.163676537717524,0.138801402696329,0.0929260264277753,0.10333903831515,0.130243364207287,0.111187890457636,,,,,,,0.0230000000010477,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.24,1,0.1,2000,100,1,1000,1235,9mZlx,2018-12-24T06:46:30.266326Z
empirical_sigma.01,0.0722762170614193,0.0594239118546425,0.0842809592436091,0.0719936960532237,0.0761796599494208,0.0631164236330302,0.0608887002844762,0.0667282612889757,0.0574536058642101,0.0617519471763571,0.0521607599136281,0.0574633511689985,0.1,0.1,0.1,0.1,0.1,0.1,6.50100000000384,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
empirical_AIC_each_k,0.0368179296032662,0.0334246058494016,0.0477908823934879,0.0393444726153852,0.0387767859912539,0.0368502558659856,0.0371589626850541,0.0375953348474312,0.0308152258217051,0.0343755237020303,0.03155108126483,0.0321867441729344,0.39953702630969,0.39953702630969,0.39953702630969,0.278637584217808,0.278637584217808,0.278637584217808,1482.069,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
empirical_AIC_full,0.0382622839429712,0.0331682607024951,0.0489331988857616,0.0401212478437426,0.0403198610475918,0.0369477821001702,0.0382509039717616,0.0385061823731745,0.031650017914088,0.0345453884210801,0.0325202504203285,0.0328467132563041,0.370972917634562,0.434243947171406,0.406158326675467,0.269763083113774,0.271067878829557,0.300314605408551,1709.599,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
empirical_independence,0.146679257644598,0.154627379683386,0.341158607286783,0.214155081538256,0.166059921929528,0.171962715592556,0.183012033405753,0.173678223642612,0.125199089809712,0.140695803948093,0.143701139957556,0.136495848818754,Inf,Inf,Inf,Inf,Inf,Inf,6.26799999999639,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
Gaussian,0.0244558262658772,0.0238605332128597,0.027715960244286,0.025344106574341,0.0261254607955998,0.0240063525722284,0.0198162689695863,0.0233160274458048,0.0169468641169233,0.0198583535244895,0.012578844318282,0.016880434629194,,,,,,,6.06599999999889,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
copula,0.02909262102172,0.028128941362018,0.0262328842992956,0.0278181488943445,0.0298204992358215,0.0302853822425117,0.0207033105467746,0.0269363973417026,0.0207011333916702,0.0195198833107727,0.01589369871332,0.0192669663518051,,,,,,,11.346000000005,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
treeSHAP,0.120689251750844,0.153230324852403,0.305417393185905,0.193112323263051,0.1300399363431,0.151854520452855,0.183957153239522,0.155283870011826,0.100230257688951,0.11494974941527,0.14135223319405,0.121692052048129,,,,,,,0.0259999999980209,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.28,1,0.1,2000,100,1,1000,1235,TGEpk,2018-12-24T07:55:25.611876Z
empirical_sigma.01,0.0750903008731352,0.0566567125729274,0.0758660698631761,0.0692043611030795,0.0793414825912239,0.0613160715130088,0.0666249100100397,0.0690941547047574,0.0612228805496169,0.0609016783611581,0.0637876377051335,0.0622393173538496,0.1,0.1,0.1,0.1,0.1,0.1,6.27399999999761,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
empirical_AIC_each_k,0.0365410187016417,0.0340354991906508,0.0425968058284436,0.0377244412402454,0.0389696357970668,0.0380340662330457,0.0384122166740107,0.0384719729013744,0.0320221822174985,0.0341354907736901,0.02686687557179,0.0310560992014931,0.37774139846585,0.37774139846585,0.37774139846585,0.269059239748814,0.269059239748814,0.269059239748814,1481.863,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
empirical_AIC_full,0.0373287546169684,0.0337051931522806,0.0422946502913907,0.0377761993535466,0.0399384072266336,0.0381854000904108,0.0382831100455774,0.0388023057875406,0.0330370484640451,0.0346697319731345,0.0267920815487089,0.0315861663665813,0.355576871948822,0.415142881877654,0.375233479482329,0.270857064873378,0.256753071999123,0.288376311349342,1574.722,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
empirical_independence,0.164401383330008,0.168126318765729,0.213477047466648,0.182001583187462,0.185121781377514,0.191301979145275,0.196733870454731,0.191052543659173,0.134594666121102,0.154121562267899,0.152809401769108,0.147027638373843,Inf,Inf,Inf,Inf,Inf,Inf,6.52599999999802,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
Gaussian,0.0237394862240732,0.0220022794145929,0.0210479941806879,0.022263253273118,0.0255269380045785,0.0228176580956386,0.0201007354921288,0.0228151105307819,0.0165217252607239,0.0183948321721451,0.0140913329411319,0.0165252997248188,,,,,,,5.81700000000274,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
copula,0.0271862657339753,0.0254043840322346,0.0211049433973463,0.0245651977211854,0.0281168765898516,0.0277296763794931,0.0211467455736021,0.0256644328476489,0.0201321542062928,0.0179087479106815,0.0155128739362517,0.0181750922077417,,,,,,,11.5489999999991,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
treeSHAP,0.135823453137861,0.172109512245996,0.228838120783601,0.178923695389153,0.146569510543452,0.169226693607594,0.201097941413147,0.172298048521398,0.110096130564276,0.125096966668167,0.152321837685899,0.131829742834114,,,,,,,0.010999999998603,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.32,1,0.1,2000,100,1,1000,1235,1o24a,2018-12-24T08:52:47.123055Z
empirical_sigma.01,0.073347711880579,0.0533805575741752,0.0874750059264756,0.0714010917937432,0.0769050220730043,0.0591222997965938,0.0699702248031633,0.0686658488909205,0.0639537882911164,0.0552761140917873,0.0784343088376337,0.0667576021574627,0.1,0.1,0.1,0.1,0.1,0.1,6.36000000000058,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
empirical_AIC_each_k,0.0396485087018268,0.0349728079846187,0.0558191914558344,0.04348016938076,0.0421783404063677,0.0390191637129517,0.0430658594559808,0.0414211211917668,0.0319148495875703,0.0317440470768385,0.0306653525895394,0.0313891737460618,0.356110409443555,0.356110409443555,0.356110409443555,0.260560398302213,0.260560398302213,0.260560398302213,1470.132,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
empirical_AIC_full,0.0404903976149101,0.0339668519828753,0.0556489129014041,0.0433687208330631,0.0431814944946065,0.0387046573818938,0.0429815843663755,0.0416225787476253,0.0325724546254141,0.0313374898365867,0.0304483125728576,0.0314275360149364,0.33538678265615,0.388459341753103,0.353237955305716,0.267335018801733,0.244381872150433,0.278366309228047,1573.219,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
empirical_independence,0.178053378895691,0.177539001191089,0.282602140745136,0.212731506943972,0.201175744760387,0.206151997521078,0.212434031742131,0.206587258007865,0.148819455265567,0.171974424495149,0.173771767866869,0.164757375423177,Inf,Inf,Inf,Inf,Inf,Inf,6.48899999999412,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
Gaussian,0.0255117935652153,0.0235217189304753,0.0227045174329881,0.0239126766428929,0.0269859327046598,0.0249046771485061,0.0205839628409507,0.0241581908980388,0.0166288663508822,0.0188317105123043,0.0139200279328921,0.0167411831663773,,,,,,,6.08899999999994,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
copula,0.0296689658834851,0.0250171114625809,0.0276085693693788,0.0274315489051483,0.0305682283550424,0.0278979718343773,0.022402274232637,0.0269561581406856,0.0198738928657516,0.020041540636723,0.0164838298266647,0.0191136367755703,,,,,,,11.5590000000011,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
treeSHAP,0.146104078926914,0.194607004277276,0.285999905323197,0.208903662842462,0.158229339204267,0.191190542848249,0.219220789116723,0.189546890389747,0.117577651552765,0.140221812497544,0.161565762455636,0.142667241237253,,,,,,,0.0169999999998254,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1235,ZGeqw,2018-12-24T09:48:08.788479Z
empirical_sigma.01,0.0731575960188447,0.0559943096804382,0.0892781612371307,0.0728100223121379,0.0790919657071924,0.0631831788887874,0.0742591118990679,0.0721780854983492,0.0671279758227511,0.058366446401263,0.0779580966764545,0.0683865906292877,0.1,0.1,0.1,0.1,0.1,0.1,6.32800000000134,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
empirical_AIC_each_k,0.0429360353042118,0.0369650899202335,0.0556664950408109,0.0451892067550854,0.0455976450747506,0.0404696288242274,0.0462512282232201,0.044106167374066,0.0324537995613862,0.0331950906870858,0.0330530335569568,0.0328940720159029,0.335532888519631,0.335532888519631,0.335532888519631,0.250168472802583,0.250168472802583,0.250168472802583,1532.477,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
empirical_AIC_full,0.0446024548693438,0.0359475562720645,0.0552862978512527,0.0452787696642203,0.0472917883847844,0.0401383830084543,0.0460807075721731,0.0445036263218039,0.0328676213407026,0.0328763058956469,0.0331280961316292,0.0329960630551069,0.319649423228185,0.361013817742084,0.3301360557723,0.250327007360521,0.23672449647645,0.270490021157951,1621.722,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
empirical_independence,0.182130169148025,0.188577555726851,0.270698165346968,0.213801963407282,0.20820262958542,0.222757303746172,0.226834969262727,0.21926496753144,0.158945027768523,0.181290305730478,0.187247566208195,0.175841323115433,Inf,Inf,Inf,Inf,Inf,Inf,6.94499999999971,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
Gaussian,0.0259974134554192,0.0231012349168671,0.0210325925685853,0.0233770803136239,0.0277015924707019,0.0245980596218857,0.0205805259310279,0.0242933926745385,0.0168002301790534,0.0184776406593625,0.0130850083688056,0.0164838374863627,,,,,,,6.21699999999692,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
copula,0.0326627541856465,0.0252433951215894,0.0271769737945359,0.0283610410339239,0.0338503802821686,0.0276504032575991,0.0244011014478826,0.0286339616625501,0.0202564561806805,0.02016437666021,0.0182926102426308,0.0199172682812634,,,,,,,11.8400000000038,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
treeSHAP,0.157648218840807,0.214776024877623,0.288786183235715,0.220403475651382,0.171375031598464,0.208679533240298,0.241657720880418,0.20723742857306,0.130136276546517,0.149725485944031,0.178685984568566,0.156297013661812,,,,,,,0.010999999998603,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1235,5deMn,2018-12-24T10:42:59.809904Z
empirical_sigma.01,0.0744211993758412,0.0570645963079004,0.112732033202415,0.0814059429620522,0.080246259927758,0.0662452608348729,0.0758643612453524,0.0741186273359944,0.0641589035174193,0.0681533956731525,0.0877433055911462,0.0740562064120228,0.1,0.1,0.1,0.1,0.1,0.1,6.2699999999968,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
empirical_AIC_each_k,0.046579755039698,0.0402129526610129,0.068621643922498,0.051804783874403,0.0494436259820833,0.0421385715667572,0.0520055167097172,0.0478625714195192,0.0348238569210143,0.0354385022062188,0.0348586971212694,0.0351742340036111,0.320094078754455,0.320094078754455,0.320094078754455,0.241668420459135,0.241668420459135,0.241668420459135,2146.70400000001,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
empirical_AIC_full,0.0468867732903303,0.0387940540230745,0.0674662397443133,0.0510490223525727,0.0499477620569135,0.0418716523646457,0.0513172848805998,0.0477122331007196,0.0354055383760876,0.0350843413678224,0.0349498248076927,0.0352772120268451,0.312468854605418,0.34357057634304,0.306136328582783,0.238931151962423,0.232524088736858,0.505250845271823,1600.465,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
empirical_independence,0.202983752086714,0.213138094925179,0.313259725390205,0.2431271908007,0.227391226666843,0.239614290530115,0.243551937473058,0.236852484890005,0.175234934856162,0.19253809345506,0.190356046110485,0.185706202961977,Inf,Inf,Inf,Inf,Inf,Inf,6.27700000000186,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
Gaussian,0.0245070585025466,0.0226980794574351,0.0225278653440862,0.0232443344346893,0.0261829592591104,0.0237488253292039,0.0197675293619906,0.0232331046501016,0.017071715776028,0.0186400184889119,0.0129241016806565,0.0165487496464755,,,,,,,6.15600000000268,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
copula,0.0347503961307479,0.0252673931933361,0.0279468990738091,0.0293215627992977,0.0360398881410463,0.0270602308880007,0.0248200873389323,0.0293067354559931,0.0206158089098449,0.0194446872765244,0.0180915384465426,0.0199465777384712,,,,,,,11.9490000000005,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
treeSHAP,0.167009093285382,0.252620090452612,0.278618056214256,0.232749079984083,0.189408276917871,0.23000505029808,0.212734836989276,0.210716054735076,0.146353885022931,0.162268518846594,0.161137246979348,0.157115245411609,,,,,,,0.0159999999959837,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1235,nPalo,2018-12-24T11:40:05.025662Z
empirical_sigma.01,0.0727988291422161,0.0550920775284335,0.212034409440234,0.113308438703628,0.0786494714997969,0.062437638614939,0.073328441611191,0.071471850575309,0.0628248564467118,0.0639490152936347,0.0884388807670417,0.0727755476095215,0.1,0.1,0.1,0.1,0.1,0.1,6.3440000000046,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
empirical_AIC_each_k,0.0466442182897287,0.0378526146697196,0.321355371867057,0.135284068275502,0.0511208010992322,0.0405909029645924,0.0538246231833711,0.0485121090823985,0.0348875177248691,0.0335961577678849,0.0412434529005452,0.037049041313972,0.309515437410319,0.309515437410319,0.309515437410319,0.23383509205725,0.23383509205725,0.23383509205725,1694.915,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
empirical_AIC_full,0.0474455054016692,0.0370914048905023,0.329017207825804,0.137851372705992,0.0520863216552815,0.0408337989581159,0.0526311944472975,0.0485171050202317,0.0351915735197769,0.0339099806116595,0.0422992851550071,0.0375881828552987,0.305909180692475,0.333781842876321,0.290003897762803,0.227943825530653,0.221804918043829,0.250054374113766,1366.454,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
empirical_independence,0.196439703632121,0.222889987300806,0.883985098553014,0.434438263161981,0.229233463630754,0.248948685941288,0.258762202181179,0.245648117251074,0.174068175670905,0.200365627938512,0.206663779125018,0.193952710982238,Inf,Inf,Inf,Inf,Inf,Inf,5.09799999999814,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
Gaussian,0.0247389137075008,0.0237085616604719,0.0396913617348125,0.0293796123675951,0.0266267849464609,0.0244421529334066,0.0193502316491869,0.0234730565096848,0.0170704177057232,0.0194464574421844,0.0143211834202829,0.0172895506207439,,,,,,,4.66500000000087,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
copula,0.0346821237287066,0.0230929441591885,0.194333944429308,0.0840363374390678,0.0367970058258899,0.0246628215318132,0.0262403977923592,0.0292334083833541,0.0213525343376503,0.0198066686850094,0.0181744870691255,0.0204777205128197,,,,,,,9.0769999999975,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
treeSHAP,0.165190859933357,0.282279113567681,0.634434788523664,0.360634920674901,0.187219414264243,0.254139070795565,0.255621452830447,0.232326645963418,0.144391497321014,0.185292507145369,0.193373300634983,0.177969585960766,,,,,,,0.00899999999819556,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1235,xLz8W,2018-12-24T12:46:50.971939Z
empirical_sigma.01,0.0703236244748497,0.0538461244217982,0.120191794582264,0.081453847826304,0.074609215334886,0.0608328761289683,0.0720992483684727,0.0691804466107757,0.047635851655809,0.0608592456321202,0.0758361900464444,0.0625932915254455,0.1,0.1,0.1,0.1,0.1,0.1,5.27799999999843,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
empirical_AIC_each_k,0.0407417906349731,0.0343346753052752,0.0758755979858127,0.0503173546420204,0.0448148935724618,0.0374228823703813,0.0520818799937523,0.0447732186455318,0.0313759470503168,0.0318008261144029,0.0383348070142947,0.0343992529975936,0.293466104174553,0.293466104174553,0.293466104174553,0.225376887839201,0.225376887839201,0.225376887839201,1213.486,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
empirical_AIC_full,0.0417953653152594,0.0330857110363792,0.0772663702924091,0.0507158155480159,0.0460721435109484,0.0376141335271912,0.0518017068153459,0.0451626612844951,0.0319948218886874,0.032514153615538,0.040148626432038,0.0354507895861078,0.290310958625306,0.322974133089613,0.267119623245379,0.222457003349276,0.212128209988357,0.239875603880366,1190.53,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
empirical_independence,0.207542931061005,0.227877872261479,0.318150769347775,0.25119052422342,0.239731089061983,0.260264876209899,0.26348164754959,0.254492537607157,0.182900449593667,0.203559910399392,0.206064355438894,0.197399682170486,Inf,Inf,Inf,Inf,Inf,Inf,4.73599999999715,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
Gaussian,0.024806762028524,0.0236143827123844,0.0239584398719965,0.0241265282043016,0.0265436342633018,0.0234614640420367,0.019322907399036,0.0231093352347915,0.0164304315132696,0.0183976903097337,0.0138052851236859,0.0165329834130476,,,,,,,4.55999999999767,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
copula,0.0306102880477201,0.0243774298254258,0.0316882967421207,0.0288920048717555,0.0320679218499711,0.0248640424741584,0.0258728088904575,0.027601591071529,0.0189411454505796,0.0179735039410904,0.0180883618810358,0.0185543008068628,,,,,,,8.83400000000256,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
treeSHAP,0.175531389243857,0.307213707735362,0.282398156215638,0.255047751064953,0.203462853540148,0.272520373683241,0.24230643847005,0.23942988856448,0.154796164542501,0.189179250045712,0.179525116437248,0.176795132940056,,,,,,,0.033000000003085,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1235,SB3r2,2018-12-24T13:41:49.115248Z
empirical_sigma.01,0.0635114964254506,0.0523409038233958,0.138499015973559,0.0847838054074686,0.0690908423392638,0.0592546284556263,0.070669348938341,0.0663382732444104,0.0480106988177201,0.0638383622129466,0.072578339042173,0.0623079311668312,0.1,0.1,0.1,0.1,0.1,0.1,4.5940000000046,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1235,wMBZm,2018-12-24T14:25:38.228958Z
empirical_AIC_each_k,0.0399729776993687,0.0306083347751443,0.085485739491974,0.0520223506554957,0.0449364249275431,0.034044473332767,0.0477553276867296,0.0422454086490132,0.0318901577462459,0.0293487121069289,0.0341640598624747,0.032302463979661,0.27968976063023,0.27968976063023,0.27968976063023,0.220121695935582,0.220121695935582,0.220121695935582,1416.758,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1235,wMBZm,2018-12-24T14:25:38.228958Z
empirical_AIC_full,0.0410956852707105,0.0295027847038252,0.0871760534708728,0.0525915078151362,0.0462424629400792,0.0339080985358134,0.0476778949266373,0.04260948546751,0.0320881648220879,0.0298987751264518,0.0362674025741229,0.0333278228190226,0.285869063663407,0.306806456781196,0.244472645398177,0.213269434135457,0.211694869415584,0.233573233698943,1301.39799999999,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1235,wMBZm,2018-12-24T14:25:38.228958Z
empirical_independence,0.212704258361619,0.242426878315238,0.349648809776637,0.268259982151165,0.250347767011854,0.272766852968228,0.275203120637021,0.266105913539034,0.19798557342269,0.213616603008687,0.210397515464913,0.2070512246594,Inf,Inf,Inf,Inf,Inf,Inf,4.77900000000227,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1235,wMBZm,2018-12-24T14:25:38.228958Z
Gaussian,0.0232532663024006,0.0227695987885087,0.030249994264015,0.0254242864516414,0.0252779659432174,0.0224271340193794,0.0195277816434276,0.0224109605353415,0.0166647143996934,0.0183985875163339,0.0145830072115093,0.0167324877933285,,,,,,,3.9890000000014,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1235,wMBZm,2018-12-24T14:25:38.228958Z
copula,0.0304880976388685,0.0249547862954816,0.0395584128904697,0.0316670989416066,0.0330545295512838,0.0261434327026858,0.0259397475411928,0.0283792365983875,0.0187205510179128,0.0185850692113635,0.0186218591233187,0.0188730965345352,,,,,,,8.63300000000163,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1235,wMBZm,2018-12-24T14:25:38.228958Z
