rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
Gaussian,0.660539747836423,0.705153194651676,-0.039000670853911,0.442230757211396,0.809734888818628,3.06520020793252,0.221155417404637,1.3653635047186,0.237034438926844,0.227243250175363,0.216313591099412,0.226863760067206,0.212742432150452,0.177924365113122,0.194014135286249,0.19494208088235,,,,,,,5.14300000000367,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,GcFHf,2019-01-17T23:29:44.195584Z
copula,0.408701393698572,0.367838316487164,-0.0386628783642558,0.245958943940493,1.55171499431741,3.25123587818941,0.226988103852963,1.67664632545326,0.412885256785073,0.487217337925966,0.216243264767068,0.372115286492702,0.255037559252172,0.255740101923998,0.147217313810761,0.251952676972978,,,,,,,9.87199999999575,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,GcFHf,2019-01-17T23:29:44.195584Z
treeSHAP,0.361204538082084,0.0606076383611989,-0.429219802305788,-0.00246920862083533,3.02449601976365,7.31614468858597,0.330333943407669,3.55699155058576,0.446050820205495,0.724005041182395,0.297554829924288,0.489203563770726,0.123835412178563,0.172527706596727,0.133622441836485,0.228452366407219,,,,,,,0.00900000000547152,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1241,GcFHf,2019-01-17T23:29:44.195584Z
empirical_sigma.01,0.951114242489137,0.937623127613701,0.762479791013394,0.883739053705411,0.268919135929167,0.335992591978634,0.0740192964221374,0.226310341443313,0.039879790584958,0.0646113583935122,0.0695448299996982,0.0580119929927228,0.0305589377171847,0.0796699907296742,0.081738083590703,0.069224037475454,0.1,0.1,0.1,0.1,0.1,0.1,7.22700000000259,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
empirical_AIC_each_k,0.949720392181973,0.933074062092075,0.788310000203109,0.890368151492386,0.334364749443983,0.257365554189963,0.067515199634906,0.219748501089617,0.0410168591543494,0.0693233821216838,0.0619818629805142,0.0574407014188491,0.0406496380276777,0.0834153467829974,0.0682763385818872,0.0673706184507188,0.173561393626949,0.173561393626949,0.173561393626949,0.145232808837513,0.145232808837513,0.145232808837513,1340.621,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
empirical_AIC_full,0.955630817023611,0.938792890359217,0.812015343926242,0.902146350436356,0.287495441788888,0.246164911884422,0.0597428447588565,0.197801066144055,0.0361952809083687,0.0633996920002729,0.0550410468438854,0.051545339917509,0.040934793524095,0.0723754433525647,0.0498148121792286,0.0569274425222642,0.15054775211596,0.275325388051116,0.162338553971195,0.26079584833723,0.119915649299951,0.151852252430667,1268.62,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
empirical_independence,0,0,0,0,4.70631436827402,6.41255773290639,0.316027882601022,3.81163332792714,0.815775240387683,1.03582234763833,0.292795422740723,0.714797670255578,0.283503250750979,0.279325471162898,0.256124354651934,0.414251043627504,Inf,Inf,Inf,Inf,Inf,Inf,5.46399999999994,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
Gaussian,0.674806292601083,0.740182548215222,0.206204218122357,0.540397686312887,1.1684750102549,1.78477848089167,0.235468314003397,1.06290726838332,0.265284974825913,0.269124722865117,0.232419771524667,0.255609823071899,0.262452905290671,0.200266771321451,0.172867476697628,0.215065360324632,,,,,,,5.50200000000041,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
copula,0.443955567001254,0.492233999066461,0.345599101740372,0.427262889269362,1.97807793195834,2.26518293584941,0.197546666611868,1.48026917813987,0.453607280995785,0.525955371137904,0.191605587647836,0.390389413260509,0.327280509595773,0.324560031004007,0.14830769059942,0.313568352883636,,,,,,,10.086000000003,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
treeSHAP,0.28847851778186,0.156414032536029,-0.0876434249024684,0.11908304180514,3.63514205327467,5.1131783697029,0.351102923715778,3.03314111556445,0.580441608197504,0.873805197253281,0.318457016385486,0.590901273945424,0.222118243969752,0.241635212669838,0.156474337482685,0.308874390494386,,,,,,,0.0169999999998254,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1244,m4Asp,2019-01-17T23:35:50.379193Z
empirical_sigma.01,0.964421788905966,0.920730148959037,0.826741460041805,0.903964465968936,0.241157561491008,0.444533475785472,0.051638139898301,0.245776392391594,0.0364334073915828,0.0605251625577184,0.0458905165771816,0.0476163621754943,0.0338456361516437,0.0480594562622036,0.0356879858815429,0.0407958298390826,0.1,0.1,0.1,0.1,0.1,0.1,5.59600000000137,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
empirical_AIC_each_k,0.96288833940596,0.919961739478349,0.840434296015514,0.907761458299941,0.313458894217962,0.4168060675747,0.0475893250541867,0.259284762282283,0.0380037165395183,0.0611118687028515,0.0422637324868174,0.0471264392430624,0.032003668969536,0.0548707751846221,0.033685461111543,0.042577931068167,0.147578795313743,0.147578795313743,0.147578795313743,0.134311275038848,0.134311275038848,0.134311275038848,1653.354,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
empirical_AIC_full,0.965597194589651,0.921664477943352,0.84127300825988,0.909511560264294,0.259569004788633,0.434484279147051,0.0474251143661264,0.247159466100604,0.0352297483877373,0.0598117713640241,0.0420415850638802,0.0456943682718805,0.0311121716504781,0.0460423116669291,0.0302268294090665,0.0378505238255765,0.111960238212336,0.251918561279403,0.155415408030036,0.219061909471803,0.103547747061211,0.138660126923315,1319.368,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
empirical_independence,0,0,0,0,6.56398172786269,4.87166916546927,0.287420472593887,3.90769045530861,1.02403707975336,0.763533194056862,0.264867270544092,0.684145848118106,0.21402104514777,0.223607624889641,0.178834431951147,0.376630096316306,Inf,Inf,Inf,Inf,Inf,Inf,5.41799999999785,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
Gaussian,0.724203282785755,0.635348416271257,0.133101598711439,0.49755109925615,1.80612536983086,1.65855100461333,0.250933608537276,1.23853666099382,0.28242606490164,0.2784235884423,0.229613013388338,0.263487555577426,0.235455950043102,0.196499141865024,0.173926826258041,0.204291888446043,,,,,,,5.00499999999738,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
copula,0.477793439125505,0.42455632373519,0.255168675130644,0.385839479330446,2.91321641513965,1.66735510988825,0.207865841810456,1.59614578894612,0.534758881625965,0.439370348138293,0.197281440033887,0.390470223266048,0.344204085007028,0.271598537811829,0.163071018066921,0.304469699725817,,,,,,,10.2289999999994,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
treeSHAP,0.337178090217463,0.0329861403525657,0.240793598405609,0.203652609658546,4.81012871453354,3.96808036959837,0.22098741719506,2.99973216710899,0.678754212890257,0.738347180953859,0.201088927369909,0.539396773738008,0.242412898908993,0.176955133864371,0.109256823199779,0.302966384330769,,,,,,,0.0210000000006403,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1243,eaowF,2019-01-17T23:39:30.116012Z
empirical_sigma.01,0.952695963726593,0.913631473984126,0.625095804571718,0.830474414094146,0.633659749383731,0.4154693483223,0.0501569511195195,0.36642868294185,0.0379075996556416,0.060709984991759,0.0478026426495659,0.0488067424323222,0.0370347252832439,0.0516939200327591,0.0409268482334783,0.0445082288173153,0.1,0.1,0.1,0.1,0.1,0.1,7.32300000000032,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
empirical_AIC_each_k,0.946897695632105,0.907398441251281,0.678239021279814,0.8441783860544,0.691462854555438,0.438561528073933,0.0432991837171625,0.391107855448844,0.042554104329187,0.0650912954195255,0.0410265483072675,0.04955731601866,0.0357377654532664,0.0499344572846991,0.0318315351002907,0.0412965827911776,0.175115850060248,0.175115850060248,0.175115850060248,0.152524634963951,0.152524634963951,0.152524634963951,1555.523,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
empirical_AIC_full,0.952369182398117,0.917904731140236,0.722266486545925,0.864180133361426,0.658041599031744,0.380850381579696,0.0371018220276136,0.358664600879685,0.0381694693976488,0.0577062359435736,0.0354127696018097,0.0437628249810107,0.0338062893706772,0.0483007989790113,0.0286127585538768,0.0389966333875142,0.148153976031689,0.277495379359959,0.166890230040536,0.218947957853657,0.114860928420241,0.217569726392703,1561.175,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
empirical_independence,0,0,0,0,12.4975962100026,6.07559354408652,0.134101265102111,6.23576367306373,0.801360785294177,0.702917923834901,0.127506288893239,0.543928332674106,0.180575939895636,0.222904574217437,0.141928783368305,0.350045384607652,Inf,Inf,Inf,Inf,Inf,Inf,6.22100000000501,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
Gaussian,0.735741694020331,0.667146406771658,-0.605858809319935,0.265676430490684,2.70426939943436,2.55213503091991,0.220356803508423,1.82558707795423,0.211766243600377,0.233968756693053,0.204757097262901,0.216830699185444,0.190300567360585,0.168352065895484,0.162033200306226,0.173849299286985,,,,,,,5.91699999999401,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
copula,0.527813607754659,0.486332097215152,-0.294100162249704,0.240015180906702,2.56780995438851,1.82664292980587,0.171629508667713,1.52202746428736,0.378391658094951,0.361066375766153,0.165005909144599,0.301487981001901,0.272672727114717,0.25592415932349,0.121459339371235,0.246137438524727,,,,,,,11.012999999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
treeSHAP,0.308527687387647,-0.0501978782673268,-0.763291444060867,-0.168320544980182,11.6554920068117,5.48489784941982,0.243612802951015,5.79466755306084,0.554118795444216,0.738202912207488,0.224830748269402,0.505717485307035,0.178786563392834,0.172243286630741,0.0752815670455283,0.259866329138771,,,,,,,0.0150000000066939,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,llYN9,2019-01-17T23:39:23.606902Z
empirical_sigma.01,0.95934207883997,0.93152009233091,0.806343147529598,0.899068439566826,0.312514918274583,0.704857293156303,0.0495907226181595,0.355654311349682,0.0408145290522461,0.0539746158967837,0.0431236694903952,0.045970938146475,0.0487254614128951,0.0598892019180175,0.0399711052672075,0.0503557409722718,0.1,0.1,0.1,0.1,0.1,0.1,5.20300000000134,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
empirical_AIC_each_k,0.968854399686989,0.92848221711018,0.816951701456109,0.904762772751093,0.305549353507368,0.721419329905961,0.0469687438183677,0.357979142410566,0.0312655682473679,0.0563690138123531,0.0407613478505355,0.0427986433034188,0.0402177379271499,0.0599571326832467,0.0355894253623814,0.0474622167488119,0.187620467926401,0.187620467926401,0.187620467926401,0.140092703550604,0.140092703550604,0.140092703550604,1588.622,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
empirical_AIC_full,0.967417599441786,0.932310364779676,0.830187215194085,0.909971726471849,0.276003534524343,0.754299582274012,0.0422946724337401,0.357532596410698,0.0327079028202374,0.0533517375470921,0.0378140526079916,0.0412912309917737,0.0436725533089833,0.0573405422348172,0.0341876742864324,0.0467384618570231,0.148404628740671,0.297119507964689,0.168171413883702,0.258580048897239,0.112263440996043,0.155356997682708,1358.168,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
empirical_independence,0,0,0,0,7.81710922104012,8.79201482548584,0.267322666699435,5.6254822377418,1.00385184209491,0.788181785489562,0.222680834374224,0.671571487319565,0.226607076867549,0.280023014313136,0.15767637499014,0.400079529811782,Inf,Inf,Inf,Inf,Inf,Inf,5.43499999999767,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
Gaussian,0.755483889579013,0.670323527257323,-0.0272121353926665,0.46619842714789,1.28668244122642,3.84798452954856,0.251643212885013,1.79543672788666,0.245457947867991,0.259844990920224,0.228740455388567,0.24468113139226,0.248502558030643,0.202390933999286,0.18592593778083,0.213582185528083,,,,,,,5.11500000000524,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
copula,0.483413837727148,0.426039890043478,0.102136325706882,0.337196684492503,2.12257666324378,3.19492992727381,0.217199727858719,1.84490210612544,0.518575970598342,0.452384904265317,0.199937032145898,0.390299302336519,0.348332975022131,0.287342018422565,0.167661388688878,0.309405969535295,,,,,,,10.4779999999955,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
treeSHAP,0.404612136697147,0.139449731515662,0.252237598069005,0.265433155427271,3.89282749970258,6.42958403652646,0.184239896729922,3.50221714431966,0.597681203337521,0.678270047117507,0.166512355575668,0.480821202010232,0.187290620570481,0.197729920562211,0.0862876938169947,0.278695370064656,,,,,,,0.0169999999998254,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1242,ji7LS,2019-01-17T23:49:45.623136Z
empirical_sigma.01,0.839015293510261,0.958525415417699,0.966975572569175,0.921505427165712,0.141095873370924,0.0656675732858463,0.0880320935981212,0.0982651800849638,0.0593062201139687,0.0621191350997609,0.0375013319683961,0.0529755623940419,0.0567847780995496,0.0541347187695109,0.0412421586390762,0.0521785218984457,0.1,0.1,0.1,0.1,0.1,0.1,5.54300000000512,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
empirical_AIC_each_k,0.835217219315042,0.948260074332037,0.964677254247152,0.916051515964744,0.141554836083713,0.082623867223789,0.0804757275920677,0.101551476966523,0.0607054177715748,0.0774941922864087,0.0401112181971215,0.0594369427517017,0.058342426669297,0.0675714755589454,0.0335598611742517,0.0569756275614284,0.137079954941396,0.137079954941396,0.137079954941396,0.191225974293885,0.191225974293885,0.191225974293885,1335.585,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
empirical_AIC_full,0.848057507152352,0.959453202186668,0.977721738101732,0.928410815813584,0.132434574966814,0.0656862292673359,0.0573415967314937,0.0851541336552146,0.0559750992623767,0.0607295295804824,0.0252983794155352,0.0473343360861314,0.0492392536511314,0.0548945510189473,0.0226669457637485,0.0470958127598482,0.129441280168294,0.231528400576593,0.0940740444725576,0.270995879858052,0.0893291226193818,0.319669842190421,1265.842,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
empirical_independence,0,0,0,0,0.98250791212843,1.58453004128413,3.0837685111907,1.88360215486775,0.368396609883864,1.49776388902687,1.13556342640455,1.00057464177176,0.101921117230852,0.226994205259678,0.258505342201605,0.514836755605238,Inf,Inf,Inf,Inf,Inf,Inf,5.84700000000157,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
Gaussian,0.486243681943981,0.743725063698708,0.688914621424608,0.639627789022432,0.561861252289761,0.426021547366341,0.975735643017462,0.654539480891188,0.189266085878254,0.383839345254736,0.35325717839943,0.308787536510807,0.161850079913894,0.289904988520322,0.284976796734693,0.265920062652975,,,,,,,5.44900000000052,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
copula,0.133920289045556,0.500257656721431,0.506974614200477,0.380384186655822,0.835527639674347,0.809473341973953,1.59950128113807,1.08150075426212,0.319060829404814,0.74849603558031,0.559861596402934,0.542472820462686,0.183442992772399,0.437021088711194,0.395319925399729,0.396375001223259,,,,,,,10.2410000000018,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
treeSHAP,0.0248974773870476,0.197115115040944,0.248952924290853,0.156988505572948,0.950890779542557,1.26266640654913,2.1829652151647,1.46550746708546,0.359224463619815,1.20253198773717,0.8528615906834,0.804872680680127,0.102406673191539,0.340457212775138,0.379541850404842,0.45785012642825,,,,,,,0.0169999999998254,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1244,Fnt8U,2019-01-18T00:23:56.742045Z
empirical_sigma.01,0.897065734131468,0.961261728179144,0.964049604521134,0.940792355610582,0.119691324361701,0.0633549750274283,0.129352755641257,0.104133018343462,0.0399304079504909,0.0613672600878081,0.0430049128367301,0.0481008602916764,0.0306208744247136,0.0501656355618918,0.03924625576687,0.0417560797796961,0.1,0.1,0.1,0.1,0.1,0.1,5.75299999999697,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
empirical_AIC_each_k,0.875541776495979,0.954384156906884,0.959509066167352,0.929811666523405,0.142872935867227,0.0771190999402257,0.149274093606252,0.123088709804568,0.0482800124465473,0.072262369373763,0.0484364374009314,0.0563262730737472,0.0347904782642659,0.0579652927518097,0.0446736194801212,0.0479735676707557,0.14644293213238,0.14644293213238,0.14644293213238,0.185962657718883,0.185962657718883,0.185962657718883,1623.637,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
empirical_AIC_full,0.892848627663627,0.96002422599674,0.964889611117394,0.93925415492592,0.123966966199372,0.065863978611957,0.127662906354546,0.105831283721958,0.0415663139358372,0.0633276500256454,0.0420000724177785,0.048964678793087,0.0301067980085578,0.0475133923767357,0.0384207865544251,0.0404954024488018,0.14149467295668,0.225927034116079,0.105227566280638,0.254873657333219,0.098751305561942,0.244750620047251,1411.06,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
empirical_independence,0,0,0,0,1.03311010376443,1.6341578558616,4.33177738522355,2.33301511494986,0.387921433291126,1.58415069137827,1.19622920037169,1.05610044168036,0.0977072982601932,0.195139538793317,0.177583168363077,0.524741261458329,Inf,Inf,Inf,Inf,Inf,Inf,6.52300000000105,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
Gaussian,0.537670991113823,0.73784374792513,0.677622033006448,0.6510455906818,0.586530651017716,0.449956562079778,1.56947587462305,0.868654362573514,0.179347331779192,0.415295007973541,0.385637937674148,0.326760092475627,0.171323793211777,0.240560185129644,0.205443547502185,0.232169763293893,,,,,,,6.01399999999558,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
copula,0.131284754338469,0.451666127076991,0.474260793477361,0.35240389163094,0.884426595206789,0.913031994528524,2.58161782737548,1.45969213903693,0.336993263218874,0.86864348389711,0.628904590622624,0.611513779246203,0.191756515606712,0.420523037559222,0.325856939128948,0.391538702417107,,,,,,,11.8080000000045,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
treeSHAP,0.0298162718255328,0.202730841330364,0.258799044992202,0.163782052716033,0.993479494186481,1.29069911037007,3.17107654602336,1.81841838352663,0.376355062389168,1.26299448892108,0.886646225723712,0.841998592344653,0.0999663880166693,0.300130952001827,0.30543302239281,0.443263376775015,,,,,,,0.0149999999994179,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1241,rufd2,2019-01-18T00:17:20.429998Z
empirical_sigma.01,0.9242935339228,0.960391375108672,0.961347024423735,0.948677311151736,0.0851031951186121,0.0723598751886757,0.123302461825743,0.0935885107110103,0.0279969003516726,0.0613459109182598,0.0457168485928312,0.0450198866209212,0.0260139573466396,0.0482312644080735,0.0328056234299602,0.039202777702652,0.1,0.1,0.1,0.1,0.1,0.1,6.22099999999773,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,3Kyf5,2019-01-18T00:34:04.137941Z
empirical_AIC_each_k,0.911950067447618,0.956259361715542,0.959909491732449,0.942706306965203,0.0967642403080327,0.0820669793360748,0.115564942391128,0.0981320540117452,0.032561620101601,0.0677455808442794,0.0474170919354189,0.0492414309604331,0.0293480579898956,0.0580997870201765,0.0362882340936821,0.0452497353504425,0.122103403664339,0.122103403664339,0.122103403664339,0.171461531730798,0.171461531730798,0.171461531730798,1400.368,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,3Kyf5,2019-01-18T00:34:04.137941Z
empirical_AIC_full,0.921872309554028,0.962556112319513,0.966200929457113,0.950209783776885,0.0888556888602098,0.0679313581401404,0.103506812955483,0.0867646199852777,0.0288922898856715,0.0579931619535578,0.0399758871742953,0.0422871130045082,0.0283483873735925,0.044358133174944,0.0288591942744268,0.0365736983689975,0.118282069133877,0.175477494136479,0.0897072112414965,0.277213561768391,0.0827179853939424,0.318630896222116,1355.787,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,3Kyf5,2019-01-18T00:34:04.137941Z
empirical_independence,0,0,0,0,1.03013098657434,1.72575605202471,3.23453636487847,1.99680780115918,0.369808575176701,1.5488018351198,1.18275107960649,1.033787163301,0.112136251041427,0.227934114559798,0.26562867253625,0.536941090351307,Inf,Inf,Inf,Inf,Inf,Inf,5.46399999999994,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,5,0.2,0.5,0.1,2000,100,1,1000,1243,3Kyf5,2019-01-18T00:34:04.137941Z
